Time,Number of drops per frame,rain on ground
2025-11-25T11:40:24.537451,0.05,no_rain:0.9762023091316223 
2025-11-25T11:42:24.933159,0.2,no_rain:0.9532597661018372 
2025-11-25T11:48:26.354820,0.3,no_rain:0.9743980169296265 
2025-11-25T11:51:39.437332,0.05,no_rain:0.9728058576583862 
2025-11-25T11:54:53.487971,0.3,no_rain:0.9689184427261353 
2025-11-25T11:56:54.780025,0.2,no_rain:0.9598197937011719 
2025-11-25T11:59:43.646365,0.15,no_rain:0.963013768196106 
2025-11-25T12:01:44.939335,0.3,no_rain:0.9725176095962524 
2025-11-25T12:02:09.192020,0.15,no_rain:0.9708235859870911 
2025-11-25T12:02:57.728163,0.05,no_rain:0.9523398280143738 
2025-11-25T12:04:10.497085,0.05,no_rain:0.9671972393989563 
2025-11-25T12:04:59.009708,0.25,no_rain:0.9564595222473145 
2025-11-25T12:09:00.787819,0.5,no_rain:0.9667064547538757 
2025-11-25T12:13:50.914863,0.15,no_rain:0.9674687385559082 
2025-11-25T12:15:27.373593,0.05,no_rain:0.956951379776001 
2025-11-25T12:16:15.593955,0.05,no_rain:0.960063636302948 
2025-11-25T12:17:04.054712,0.05,no_rain:0.9750271439552307 
2025-11-25T12:17:28.354150,0.05,no_rain:0.9671787023544312 
2025-11-25T12:18:40.801781,0.3,no_rain:0.9493288993835449 
2025-11-25T12:25:06.854252,0.05,no_rain:0.9822288751602173 
2025-11-25T12:27:31.439111,0.05,no_rain:0.9675313234329224 
2025-11-25T12:28:19.622188,0.15,no_rain:0.9770109057426453 
2025-11-25T12:35:34.929838,0.05,no_rain:0.9815347194671631 
2025-11-25T12:37:35.442326,0.15,no_rain:0.9747962355613708 
2025-11-25T12:40:24.145420,0.3,no_rain:0.9713340401649475 
2025-11-25T12:40:48.259333,0.05,no_rain:0.9824605584144592 
2025-11-25T12:41:12.367070,0.05,no_rain:0.9630807042121887 
2025-11-25T12:41:36.464788,0.05,no_rain:0.9763638973236084 
2025-11-25T12:43:36.981045,0.25,no_rain:0.9719710946083069 
2025-11-25T12:44:25.169931,0.2,no_rain:0.9814354777336121 
2025-11-25T12:48:50.580412,0.15,no_rain:0.9794589877128601 
2025-11-25T12:49:14.791173,0.25,no_rain:0.9520490765571594 
2025-11-25T12:51:15.263530,0.3,no_rain:0.9493966698646545 
2025-11-25T12:52:03.467169,0.05,no_rain:0.9542391896247864 
2025-11-25T12:52:27.579696,0.2,no_rain:0.9756858944892883 
2025-11-25T12:53:15.802486,0.05,no_rain:0.9696716666221619 
2025-11-25T12:54:03.994540,0.05,no_rain:0.9804938435554504 
2025-11-25T12:55:16.271918,0.15,no_rain:0.9657472372055054 
2025-11-25T12:56:04.451091,0.05,no_rain:0.9818463921546936 
2025-11-25T12:56:28.548634,0.15,no_rain:0.9553350806236267 
2025-11-25T12:56:52.646435,0.35000000000000003,no_rain:0.9463552236557007 
2025-11-25T13:00:53.605787,0.3,no_rain:0.9405869841575623 
2025-11-25T13:01:17.713363,0.15,no_rain:0.9698424935340881 
2025-11-25T13:03:19.057991,0.15,no_rain:0.9619332551956177 
2025-11-25T13:04:31.824477,0.05,no_rain:0.9799352288246155 
2025-11-25T13:05:44.608701,0.3,no_rain:0.8562055826187134 
2025-11-25T13:07:21.681794,0.2,no_rain:0.9495310187339783 
2025-11-25T13:17:03.290650,0.25,no_rain:0.9814624786376953 
2025-11-25T13:17:51.474851,0.15,no_rain:0.9449580311775208 
2025-11-25T13:19:03.771119,0.15,no_rain:0.9772078394889832 
2025-11-25T13:20:40.167512,0.2,no_rain:0.9716864228248596 
2025-11-25T13:21:52.544728,0.05,no_rain:0.9582653641700745 
2025-11-25T13:22:16.799700,0.05,no_rain:0.9503011703491211 
2025-11-25T13:23:53.844317,0.15,no_rain:0.9730119109153748 
2025-11-25T13:25:06.623097,0.2,no_rain:0.9527283310890198 
2025-11-25T13:26:43.672588,0.25,no_rain:0.9779093265533447 
2025-11-25T13:27:07.945329,0.25,no_rain:0.9684637188911438 
2025-11-25T13:29:09.209321,0.3,no_rain:0.9625962972640991 
2025-11-25T13:31:34.439205,0.2,no_rain:0.9825491905212402 
2025-11-25T13:32:47.079057,0.15,no_rain:0.96051424741745 
2025-11-25T13:35:36.957965,0.15,no_rain:0.9791361689567566 
2025-11-25T13:37:13.609154,0.25,no_rain:0.9806247353553772 
2025-11-25T13:38:26.493523,0.2,no_rain:0.9695382714271545 
2025-11-25T13:39:15.082461,0.25,no_rain:0.9681122899055481 
2025-11-25T13:40:03.610564,0.05,no_rain:0.9789546728134155 
2025-11-25T13:40:27.889322,0.15,no_rain:0.976923406124115 
2025-11-25T13:40:52.176133,0.05,no_rain:0.9851389527320862 
2025-11-25T13:41:16.446511,0.15,no_rain:0.9671433568000793 
2025-11-25T13:44:06.442207,0.25,no_rain:0.9754045605659485 
2025-11-25T13:47:19.733640,0.05,no_rain:0.9755375981330872 
2025-11-25T13:49:20.201934,0.05,no_rain:0.9634825587272644 
2025-11-25T13:49:44.306647,0.05,no_rain:0.9741413593292236 
2025-11-25T13:50:08.395652,0.05,no_rain:0.9724801778793335 
2025-11-25T13:50:32.495834,0.15,no_rain:0.9809325933456421 
2025-11-25T13:50:56.578809,0.55,no_rain:0.977873682975769 
2025-11-25T13:51:20.675960,0.6,no_rain:0.9756271243095398 
2025-11-25T13:54:34.158957,0.05,no_rain:0.9662219882011414 
2025-11-25T13:54:58.422055,0.05,no_rain:0.9688119888305664 
2025-11-25T13:55:46.967590,0.15,no_rain:0.9715027809143066 
2025-11-25T13:56:11.244828,0.15,no_rain:0.9742677211761475 
2025-11-25T13:56:35.365784,0.25,no_rain:0.975906252861023 
2025-11-25T13:57:23.518294,0.05,no_rain:0.9711974263191223 
2025-11-25T13:59:23.896075,0.25,no_rain:0.9521587491035461 
2025-11-25T14:00:36.119273,0.05,no_rain:0.9757519960403442 
2025-11-25T14:02:12.487681,0.15,no_rain:0.9570931196212769 
2025-11-25T14:03:24.852471,0.15,no_rain:0.9739400744438171 
2025-11-25T14:03:48.951181,0.35000000000000003,no_rain:0.9802070260047913 
2025-11-25T14:05:49.544054,0.25,no_rain:0.975007176399231 
2025-11-25T14:07:50.146227,0.05,no_rain:0.9659603238105774 
2025-11-25T14:08:14.275080,0.05,no_rain:0.9379755258560181 
2025-11-25T14:08:38.399212,0.3,no_rain:0.971100389957428 
2025-11-25T14:11:03.122620,0.3,no_rain:0.973168671131134 
2025-11-25T14:14:40.201691,0.05,no_rain:0.9659856557846069 
2025-11-25T14:16:40.760407,0.15,no_rain:0.9694487452507019 
2025-11-25T14:17:04.860317,0.25,no_rain:0.9741232991218567 
2025-11-25T14:17:53.021277,0.15,no_rain:0.9682591557502747 
2025-11-25T14:21:30.021639,0.05,no_rain:0.960331916809082 
2025-11-25T14:42:24.951770,0.15,no_rain:0.9787321090698242 
2025-11-25T14:42:49.209359,0.55,no_rain:0.9547696709632874 
2025-11-25T14:45:14.766949,0.05,no_rain:0.9726960062980652 
2025-11-25T14:45:39.024809,0.2,no_rain:0.9614291787147522 
2025-11-25T14:48:04.575248,0.15,no_rain:0.9800295233726501 
2025-11-25T15:00:57.256537,0.15,no_rain:0.9689883589744568 
2025-11-25T15:15:24.925256,0.15,no_rain:0.9735974073410034 
2025-11-25T15:16:37.227907,0.2,no_rain:0.9719654321670532 
2025-11-25T15:21:52.471863,0.15,no_rain:0.953724205493927 
2025-11-25T15:53:16.344449,0.15,no_rain:0.9505518674850464 
2025-11-25T16:06:08.065403,0.05,no_rain:0.9544550180435181 
2025-11-25T16:06:32.177480,0.15,no_rain:0.9444334506988525 
2025-11-25T16:09:45.120218,0.05,no_rain:0.9551798105239868 
2025-11-25T16:14:58.627718,0.05,no_rain:0.9814895987510681 
2025-11-25T16:16:59.259167,0.05,no_rain:0.9823609590530396 
2025-11-25T16:25:50.099550,0.2,no_rain:0.9873694777488708 
2025-11-25T16:27:02.443638,0.2,no_rain:0.9867684245109558 
2025-11-25T16:27:50.691884,0.15,no_rain:0.9874520897865295 
2025-11-25T16:29:03.045352,0.05,no_rain:0.9873042702674866 
2025-11-25T16:29:51.281739,0.44999999999999996,no_rain:0.9878095388412476 
2025-11-25T16:31:51.818776,0.35000000000000003,no_rain:0.9870440363883972 
2025-11-25T16:33:28.810785,0.05,no_rain:0.9875794053077698 
2025-11-25T16:39:31.169486,0.15,no_rain:0.9813674092292786 
2025-11-25T16:41:07.517391,0.15,no_rain:0.9739506840705872 
2025-11-25T16:41:55.712962,0.15,no_rain:0.9858084917068481 
2025-11-25T16:42:43.898291,0.05,no_rain:0.9860534071922302 
2025-11-25T16:43:32.072761,0.15,no_rain:0.9864917397499084 
2025-11-25T16:45:32.530228,0.15,no_rain:0.9872324466705322 
2025-11-25T16:45:56.615215,0.05,no_rain:0.9866113662719727 
2025-11-25T16:47:57.007330,0.2,no_rain:0.987163782119751 
2025-11-25T16:53:36.412431,0.15,no_rain:0.987287163734436 
2025-11-25T16:54:00.648981,0.05,no_rain:0.9859458804130554 
2025-11-25T16:55:13.360032,0.05,no_rain:0.9861429333686829 
