Time,Number of drops per frame,rain on ground
2025-11-24T11:51:36.438865,0.05,no_rain:0.863725483417511 
2025-11-24T11:52:48.632975,0.2,
2025-11-24T11:54:24.910392,0.15,no_rain:0.7201314568519592 
2025-11-24T11:56:01.125067,0.25,
2025-11-24T11:56:25.179569,0.3,no_rain:0.7059932947158813 
2025-11-24T11:56:49.230782,0.2,
2025-11-24T11:57:13.274979,0.2,no_rain:0.7723519802093506 
2025-11-24T11:57:37.347630,0.15,
2025-11-24T11:58:01.412556,0.15,no_rain:0.740837574005127 
2025-11-24T11:58:25.489268,0.05,no_rain:0.7599536180496216 
2025-11-24T11:59:13.632938,0.2,
2025-11-24T12:00:26.110650,0.05,no_rain:0.7197660207748413 
2025-11-24T12:02:02.499590,0.2,no_rain:0.7827708125114441 
2025-11-24T12:02:50.720762,0.05,no_rain:0.8195192217826843 
2025-11-24T12:03:14.819946,0.05,no_rain:0.8283147811889648 
2025-11-24T12:03:38.928291,0.05,no_rain:0.8513901829719543 
2025-11-24T12:04:27.138302,0.25,
2025-11-24T12:06:03.550123,0.15,no_rain:0.7797120213508606 
2025-11-24T12:07:15.864042,0.2,no_rain:0.8905203342437744 
2025-11-24T12:08:04.091213,0.7000000000000001,no_rain:0.8824737071990967 
2025-11-24T12:08:28.195902,0.2,no_rain:0.8521585464477539 
2025-11-24T12:08:52.299806,0.15,no_rain:0.8647474646568298 
2025-11-24T12:09:16.393247,0.05,no_rain:0.8933355808258057 
2025-11-24T12:13:17.313137,0.05,no_rain:0.9362672567367554 
2025-11-24T12:15:17.791754,0.15,no_rain:0.7702063322067261 
2025-11-24T12:15:41.874561,0.15,no_rain:0.7433568239212036 
2025-11-24T12:16:05.955854,0.05,
2025-11-24T12:16:30.044186,0.25,no_rain:0.9311445951461792 
2025-11-24T12:19:19.491611,0.15,no_rain:0.8924342393875122 
2025-11-24T12:20:32.366177,0.05,no_rain:0.866661548614502 
2025-11-24T12:22:57.837136,0.2,no_rain:0.954382061958313 
2025-11-24T12:23:22.063913,0.15,no_rain:0.9595732092857361 
2025-11-24T12:23:46.303269,0.15,no_rain:0.924034833908081 
2025-11-24T12:24:10.549045,0.3,no_rain:0.9605633020401001 
2025-11-24T12:27:24.614627,0.2,no_rain:0.9388699531555176 
2025-11-24T12:28:13.116742,0.15,no_rain:0.9290186166763306 
2025-11-24T12:28:37.357216,0.2,no_rain:0.9272245764732361 
2025-11-24T12:30:14.343125,0.3,no_rain:0.915634274482727 
2025-11-24T12:33:03.990057,0.05,no_rain:0.972496509552002 
2025-11-24T12:33:52.455110,1.45,no_rain:0.9611361622810364 
2025-11-24T12:34:16.681703,0.05,no_rain:0.9453158378601074 
2025-11-24T12:35:05.156023,0.05,no_rain:0.9530053734779358 
2025-11-24T12:38:18.225941,0.35000000000000003,no_rain:0.9768697023391724 
2025-11-24T12:38:42.301688,0.2,no_rain:0.9690821766853333 
2025-11-24T12:39:30.540099,0.05,no_rain:0.9776368141174316 
2025-11-24T12:43:32.001919,0.15,no_rain:0.9664605855941772 
2025-11-24T12:48:45.274862,0.6,no_rain:0.9677826166152954 
2025-11-24T12:49:33.461532,0.3,no_rain:0.9783657789230347 
2025-11-24T12:50:21.651375,0.05,no_rain:0.9691129922866821 
2025-11-24T12:54:46.721634,0.05,no_rain:0.9820374250411987 
2025-11-24T12:56:47.192849,0.25,no_rain:0.9596565365791321 
2025-11-24T12:57:35.374556,0.25,no_rain:0.9692645072937012 
2025-11-24T13:09:16.868742,0.05,no_rain:0.9721344113349915 
2025-11-24T13:10:53.484479,0.15,no_rain:0.9598979949951172 
2025-11-24T13:11:43.205398,0.15,no_rain:0.9741812944412231 
2025-11-24T13:13:19.562207,3.4000000000000004,no_rain:0.9717587232589722 
2025-11-24T13:13:43.663002,1.0,no_rain:0.9793312549591064 
2025-11-24T13:14:07.770106,0.2,no_rain:0.9819037318229675 
2025-11-24T13:14:31.868982,4.2,no_rain:0.9834042191505432 
2025-11-24T13:14:55.984747,0.75,no_rain:0.9819591641426086 
2025-11-24T13:15:44.195853,0.05,no_rain:0.9841901659965515 
2025-11-24T13:18:57.187642,0.05,no_rain:0.9826602339744568 
2025-11-24T13:20:33.597933,0.35000000000000003,no_rain:0.9743479490280151 
2025-11-24T13:35:01.165947,0.25,no_rain:0.9829859137535095 
2025-11-24T13:57:30.363927,0.2,no_rain:0.9831326603889465 
2025-11-24T14:05:56.186519,0.3,no_rain:0.979197084903717 
2025-11-24T14:12:45.590612,0.55,no_rain:0.9860565662384033 
2025-11-24T14:13:57.856211,0.8500000000000001,no_rain:0.9812297821044922 
2025-11-24T14:15:10.097239,0.5,no_rain:0.9858910441398621 
2025-11-24T14:15:58.269862,2.8499999999999996,no_rain:0.9843897223472595 
2025-11-24T14:17:10.536059,2.3499999999999996,no_rain:0.9817002415657043 
2025-11-24T14:17:34.604847,2.2,no_rain:0.9867784976959229 
2025-11-24T14:19:35.061232,2.0,no_rain:0.9818148016929626 
2025-11-24T14:19:59.152979,1.3,no_rain:0.9829094409942627 
2025-11-24T14:21:59.615289,2.8000000000000003,no_rain:0.9849373698234558 
2025-11-24T14:22:47.799503,2.3000000000000003,no_rain:0.9856424927711487 
2025-11-24T14:23:11.896953,2.05,no_rain:0.9869686961174011 
2025-11-24T14:39:39.428036,0.05,no_rain:0.9725242257118225 
2025-11-24T14:40:27.594294,0.35000000000000003,no_rain:0.978104293346405 
2025-11-24T14:41:39.844833,0.05,no_rain:0.9619266986846924 
2025-11-24T14:44:28.407243,0.05,no_rain:0.9163146018981934 
2025-11-24T14:45:16.574657,0.05,no_rain:0.9467101097106934 
2025-11-24T14:45:40.654754,0.6,no_rain:0.8896827697753906 
2025-11-24T14:46:28.812428,0.15,no_rain:0.9002233743667603 
2025-11-24T14:46:52.897936,0.25,no_rain:0.8684415817260742 
2025-11-24T14:47:41.062213,0.2,no_rain:0.928735077381134 
2025-11-24T14:48:05.145513,0.05,no_rain:0.9527973532676697 
2025-11-24T14:51:41.951150,0.05,no_rain:0.9818891286849976 
2025-11-24T14:54:31.886287,0.05,no_rain:0.9754568338394165 
2025-11-24T14:54:56.157333,1.0,no_rain:0.9577304720878601 
2025-11-24T14:58:58.859305,0.2,no_rain:0.9838314056396484 
2025-11-24T14:59:23.142146,0.15,no_rain:0.9787110686302185 
2025-11-24T15:07:01.038362,0.05,no_rain:0.9842531085014343 
2025-11-24T15:13:50.592794,0.5,no_rain:0.9851828217506409 
2025-11-24T15:35:57.172070,0.2,no_rain:0.9831876158714294 
2025-11-24T16:21:51.115257,0.2,no_rain:0.9818195104598999 
2025-11-24T16:35:32.760390,0.05,no_rain:0.9895748496055603 
2025-11-24T16:54:49.630291,0.2,no_rain:0.9903672933578491 
