Time,Number of drops per frame,rain on ground
2025-11-07T00:17:36.113739,0.82,rain
2025-11-07T00:17:49.115989,0.82,rain
2025-11-07T00:18:02.231882,0.82,rain
2025-11-07T00:18:15.205581,0.82,rain
2025-11-07T00:18:28.203179,0.82,rain
2025-11-07T00:18:41.291244,0.82,rain
2025-11-07T00:18:54.308929,0.82,rain
2025-11-07T00:19:07.296300,0.82,rain
2025-11-07T00:19:20.334572,0.82,rain
2025-11-07T00:19:33.461920,0.85,rain
2025-11-07T00:19:46.679376,0.85,rain
2025-11-07T00:19:59.660222,0.85,rain
2025-11-07T00:20:12.641483,0.85,rain
2025-11-07T00:20:25.683113,0.85,rain
2025-11-07T00:20:38.726142,0.85,rain
2025-11-07T00:20:51.840614,0.85,rain
2025-11-07T00:21:04.788488,0.85,rain
2025-11-07T00:21:17.776965,0.85,rain
2025-11-07T00:21:30.853195,0.85,rain
2025-11-07T00:21:43.884009,0.85,rain
2025-11-07T00:21:56.889484,0.85,rain
2025-11-07T00:22:10.097069,0.85,rain
2025-11-07T00:22:23.140610,0.85,rain
2025-11-07T00:22:36.184350,0.85,rain
2025-11-07T00:22:49.181251,0.85,rain
2025-11-07T00:23:02.172540,0.85,rain
2025-11-07T00:23:15.330686,0.85,rain
2025-11-07T00:23:28.511116,0.85,rain
2025-11-07T00:23:41.592019,0.85,rain
2025-11-07T00:23:54.608774,0.85,rain
2025-11-07T00:24:07.651947,0.85,rain
2025-11-07T00:24:20.720752,0.85,rain
2025-11-07T00:24:33.816471,0.85,rain
2025-11-07T00:24:46.869589,0.85,rain
2025-11-07T00:24:59.984884,0.85,rain
2025-11-07T00:25:12.956945,0.85,rain
2025-11-07T00:25:25.854271,0.85,rain
2025-11-07T00:25:38.858212,0.85,rain
2025-11-07T00:25:51.876470,0.85,rain
2025-11-07T00:26:04.861160,0.85,rain
2025-11-07T00:26:17.854059,0.85,rain
2025-11-07T00:26:30.852070,0.85,rain
2025-11-07T00:26:43.871809,0.85,rain
2025-11-07T00:26:56.883998,0.85,rain
2025-11-07T00:27:10.108437,0.85,rain
2025-11-07T00:27:23.090027,0.85,rain
2025-11-07T00:27:36.172760,0.85,rain
2025-11-07T00:27:49.245788,0.85,rain
2025-11-07T00:28:02.298111,0.85,rain
2025-11-07T00:28:15.329909,0.85,rain
2025-11-07T00:28:28.352265,0.85,rain
2025-11-07T00:28:41.363966,0.85,rain
2025-11-07T00:28:54.398364,0.85,rain
2025-11-07T00:29:07.455059,0.85,rain
2025-11-07T00:29:20.458258,0.85,rain
2025-11-07T00:29:33.480606,0.85,rain
2025-11-07T00:29:46.781401,0.85,rain
2025-11-07T00:29:59.853757,0.85,rain
2025-11-07T00:30:12.871161,0.85,rain
2025-11-07T00:30:25.910333,0.85,rain
2025-11-07T00:30:39.012870,0.85,rain
2025-11-07T00:30:52.053290,0.85,rain
2025-11-07T00:31:05.290340,0.85,rain
2025-11-07T00:31:18.292773,0.85,rain
2025-11-07T00:31:31.291268,0.85,rain
2025-11-07T00:31:44.335925,0.85,rain
2025-11-07T00:31:57.354854,0.85,rain
2025-11-07T00:32:10.437508,0.85,rain
2025-11-07T00:32:23.420553,0.85,rain
2025-11-07T00:32:36.774920,0.85,rain
2025-11-07T00:32:49.688091,0.85,rain
2025-11-07T00:33:02.760108,0.85,rain
2025-11-07T00:33:15.771931,0.85,rain
2025-11-07T00:33:28.904024,0.85,rain
2025-11-07T00:33:41.933487,0.85,rain
2025-11-07T00:33:54.947239,0.85,rain
2025-11-07T00:34:07.969244,0.85,rain
2025-11-07T00:34:21.066934,0.85,rain
2025-11-07T00:34:34.161264,0.85,rain
2025-11-07T00:34:47.183604,0.85,rain
2025-11-07T00:35:00.257015,0.85,rain
2025-11-07T00:35:13.310233,0.85,rain
2025-11-07T00:35:26.397835,0.85,rain
2025-11-07T00:35:39.430127,0.85,rain
2025-11-07T00:35:52.524992,0.85,rain
2025-11-07T00:36:05.861054,0.85,rain
2025-11-07T00:36:18.959727,0.85,rain
2025-11-07T00:36:32.110288,0.85,rain
2025-11-07T00:36:45.398063,0.85,rain
2025-11-07T00:36:58.519950,0.85,rain
2025-11-07T00:37:11.560056,0.85,rain
2025-11-07T00:37:24.610910,0.85,rain
2025-11-07T00:37:37.607541,0.85,rain
2025-11-07T00:37:50.832554,0.85,rain
2025-11-07T00:38:03.891622,0.85,rain
2025-11-07T00:38:16.969679,0.85,rain
2025-11-07T00:38:30.046562,0.85,rain
2025-11-07T00:38:43.093663,0.85,rain
2025-11-07T00:38:56.192526,0.85,rain
2025-11-07T00:39:09.280918,0.89,rain
2025-11-07T00:39:22.269866,0.89,rain
2025-11-07T00:39:35.331554,0.89,rain
2025-11-07T00:39:48.256068,0.89,rain
2025-11-07T00:40:01.222160,0.89,rain
2025-11-07T00:40:14.271049,0.89,rain
2025-11-07T00:40:27.398929,0.89,rain
2025-11-07T00:40:40.346733,0.89,rain
2025-11-07T00:40:53.438921,0.89,rain
2025-11-07T00:41:06.535686,0.89,rain
2025-11-07T00:41:19.550841,0.89,rain
2025-11-07T00:41:32.573918,0.89,rain
2025-11-07T00:41:45.643704,0.89,rain
2025-11-07T00:41:58.612232,0.89,rain
2025-11-07T00:42:11.673502,0.89,rain
2025-11-07T00:42:24.716211,0.89,rain
2025-11-07T00:42:37.751893,0.89,rain
2025-11-07T00:42:50.927369,0.89,rain
2025-11-07T00:43:04.195147,0.89,rain
2025-11-07T00:43:17.203888,0.89,rain
2025-11-07T00:43:30.100634,0.89,rain
2025-11-07T00:43:43.065320,0.89,rain
2025-11-07T00:43:56.020158,0.89,rain
2025-11-07T00:44:09.258310,0.89,rain
2025-11-07T00:44:22.398413,0.89,rain
2025-11-07T00:44:35.369478,0.89,rain
2025-11-07T00:44:48.398135,0.89,rain
2025-11-07T00:45:01.404063,0.89,rain
2025-11-07T00:45:14.324902,0.89,rain
2025-11-07T00:45:27.257253,0.89,rain
2025-11-07T00:45:40.180176,0.89,rain
2025-11-07T00:45:53.135263,0.89,rain
2025-11-07T00:46:06.500353,0.89,rain
2025-11-07T00:46:19.386935,0.89,rain
2025-11-07T00:46:32.444063,0.89,rain
2025-11-07T00:46:45.381531,0.89,rain
2025-11-07T00:46:58.344986,0.89,rain
2025-11-07T00:47:11.447221,0.89,rain
2025-11-07T00:47:24.444754,0.89,rain
2025-11-07T00:47:37.686288,0.89,rain
2025-11-07T00:47:50.796265,0.89,rain
2025-11-07T00:48:03.850561,0.89,rain
2025-11-07T00:48:17.084204,0.89,rain
2025-11-07T00:48:30.053627,0.89,rain
2025-11-07T00:48:43.180463,0.89,rain
2025-11-07T00:48:56.275057,0.89,rain
2025-11-07T00:49:09.372599,0.89,rain
2025-11-07T00:49:22.359042,0.89,rain
2025-11-07T00:49:35.321050,0.89,rain
2025-11-07T00:49:48.291800,0.89,rain
2025-11-07T00:50:01.735768,0.89,rain
2025-11-07T00:50:14.621955,0.89,rain
2025-11-07T00:50:27.675200,0.89,rain
2025-11-07T00:50:40.713492,0.89,rain
2025-11-07T00:50:53.862025,0.89,rain
2025-11-07T00:51:06.892926,0.89,rain
2025-11-07T00:51:19.989875,0.89,rain
2025-11-07T00:51:33.333801,0.89,rain
2025-11-07T00:51:46.387787,0.89,rain
2025-11-07T00:51:59.583681,0.89,rain
2025-11-07T00:52:12.776475,0.89,rain
2025-11-07T00:52:25.744558,0.89,rain
2025-11-07T00:52:38.792681,0.89,rain
2025-11-07T00:52:51.788537,0.89,rain
2025-11-07T00:53:05.044319,0.89,rain
2025-11-07T00:53:18.199182,0.89,rain
2025-11-07T00:53:31.189348,0.89,rain
2025-11-07T00:53:44.349551,0.89,rain
2025-11-07T00:53:57.490124,0.89,rain
2025-11-07T00:54:10.532305,0.89,rain
2025-11-07T00:54:23.649659,0.89,rain
2025-11-07T00:54:36.902123,0.89,rain
2025-11-07T00:54:49.902951,0.89,rain
2025-11-07T00:55:02.956995,0.89,rain
2025-11-07T00:55:15.996255,0.89,rain
2025-11-07T00:55:29.489745,0.89,rain
2025-11-07T00:55:42.414256,0.89,rain
2025-11-07T00:55:55.352698,0.89,rain
2025-11-07T00:56:08.293809,0.89,rain
2025-11-07T00:56:21.277465,0.89,rain
2025-11-07T00:56:34.487877,0.89,rain
2025-11-07T00:56:47.487149,0.89,rain
2025-11-07T00:57:00.465660,0.89,rain
2025-11-07T00:57:13.475811,0.89,rain
2025-11-07T00:57:26.513753,0.89,rain
2025-11-07T00:57:39.505333,0.89,rain
2025-11-07T00:57:52.816972,0.89,rain
2025-11-07T00:58:05.887875,0.89,rain
2025-11-07T00:58:19.028209,0.89,rain
2025-11-07T00:58:32.244979,0.89,rain
2025-11-07T00:58:45.182642,0.89,rain
2025-11-07T00:58:58.220433,0.89,rain
2025-11-07T00:59:11.320030,0.89,rain
2025-11-07T00:59:24.340140,0.89,rain
2025-11-07T00:59:37.662312,0.89,rain
2025-11-07T00:59:50.625794,0.89,rain
2025-11-07T01:00:03.693451,0.89,rain
2025-11-07T01:00:16.856442,0.89,rain
2025-11-07T01:00:30.002031,0.89,rain
2025-11-07T01:00:43.082565,0.9,rain
2025-11-07T01:00:55.930782,0.9,rain
2025-11-07T01:01:08.881380,0.9,rain
2025-11-07T01:01:21.741995,0.9,rain
2025-11-07T01:01:34.488659,0.9,rain
2025-11-07T01:01:47.347916,0.9,rain
2025-11-07T01:02:00.487005,0.94,rain
2025-11-07T01:02:13.288522,0.94,rain
2025-11-07T01:02:26.052561,0.94,rain
2025-11-07T01:02:38.998832,0.94,rain
2025-11-07T01:02:51.698383,0.94,rain
2025-11-07T01:03:04.733851,0.94,rain
2025-11-07T01:03:17.551364,0.94,rain
2025-11-07T01:03:30.422993,0.94,rain
2025-11-07T01:03:43.563511,0.94,rain
2025-11-07T01:03:56.288309,0.94,rain
2025-11-07T01:04:09.176162,0.94,rain
2025-11-07T01:04:22.376723,0.94,rain
2025-11-07T01:04:35.250939,0.94,rain
2025-11-07T01:04:48.083237,0.94,rain
2025-11-07T01:05:00.708818,0.94,rain
2025-11-07T01:05:13.558894,0.94,rain
2025-11-07T01:05:26.441864,0.94,rain
2025-11-07T01:05:39.160772,0.94,rain
2025-11-07T01:05:52.088090,0.94,rain
2025-11-07T01:06:04.967640,0.94,rain
2025-11-07T01:06:17.786390,0.94,rain
2025-11-07T01:06:30.595832,0.94,rain
2025-11-07T01:06:43.390332,0.94,rain
2025-11-07T01:06:56.143714,0.94,rain
2025-11-07T01:07:08.978513,0.94,rain
2025-11-07T01:07:21.774709,0.94,rain
2025-11-07T01:07:34.702017,0.94,rain
2025-11-07T01:07:47.487209,0.94,rain
2025-11-07T01:08:00.376088,0.94,rain
2025-11-07T01:08:13.178873,0.94,rain
2025-11-07T01:08:25.877214,0.94,rain
2025-11-07T01:08:38.608501,0.94,rain
2025-11-07T01:08:51.383486,0.94,rain
2025-11-07T01:09:04.258631,0.94,rain
2025-11-07T01:09:17.162997,0.94,rain
2025-11-07T01:09:30.040087,0.94,rain
2025-11-07T01:09:42.817497,0.94,rain
2025-11-07T01:09:55.548502,0.94,rain
2025-11-07T01:10:08.369902,0.94,rain
2025-11-07T01:10:21.328662,0.94,rain
2025-11-07T01:10:34.061701,0.94,rain
2025-11-07T01:10:46.836113,0.94,rain
2025-11-07T01:10:59.829276,0.94,rain
2025-11-07T01:11:12.512060,0.94,rain
2025-11-07T01:11:25.341190,0.94,rain
2025-11-07T01:11:38.086104,0.94,rain
2025-11-07T01:11:50.905355,0.94,rain
2025-11-07T01:12:03.759330,0.94,rain
2025-11-07T01:12:16.553583,0.94,rain
2025-11-07T01:12:29.593809,0.94,rain
2025-11-07T01:12:42.560079,0.94,rain
2025-11-07T01:12:55.529534,0.94,rain
2025-11-07T01:13:08.482405,0.94,rain
2025-11-07T01:13:21.625656,0.94,rain
2025-11-07T01:13:34.515631,0.94,rain
2025-11-07T01:13:47.471329,0.94,rain
2025-11-07T01:14:00.349438,0.94,rain
2025-11-07T01:14:13.239565,0.94,rain
2025-11-07T01:14:26.245359,0.94,rain
2025-11-07T01:14:39.143779,0.94,rain
2025-11-07T01:14:52.175816,0.94,rain
2025-11-07T01:15:05.205214,0.94,rain
2025-11-07T01:15:18.302727,0.94,rain
2025-11-07T01:15:31.163755,0.94,rain
2025-11-07T01:15:44.195548,0.94,rain
2025-11-07T01:15:57.078194,0.94,rain
2025-11-07T01:16:10.142879,0.94,rain
2025-11-07T01:16:23.110900,0.94,rain
2025-11-07T01:16:36.261584,0.94,rain
2025-11-07T01:16:49.230820,0.94,rain
2025-11-07T01:17:02.228099,0.94,rain
2025-11-07T01:17:15.070079,0.94,rain
2025-11-07T01:17:28.109355,0.94,rain
2025-11-07T01:17:41.189009,0.94,rain
2025-11-07T01:17:54.096240,0.94,rain
2025-11-07T01:18:07.100842,0.94,rain
2025-11-07T01:18:20.015438,0.94,rain
2025-11-07T01:18:32.951825,0.94,rain
2025-11-07T01:18:45.812714,0.94,rain
2025-11-07T01:18:58.867383,0.94,rain
2025-11-07T01:19:11.857979,0.94,rain
2025-11-07T01:19:24.727054,0.94,rain
2025-11-07T01:19:37.769942,0.94,rain
2025-11-07T01:19:50.741921,0.94,rain
2025-11-07T01:20:03.596277,0.94,rain
2025-11-07T01:20:16.490589,0.94,rain
2025-11-07T01:20:29.492929,0.94,rain
2025-11-07T01:20:42.439742,0.94,rain
2025-11-07T01:20:55.518587,0.94,rain
2025-11-07T01:21:08.417822,0.94,rain
2025-11-07T01:21:21.442847,0.94,rain
2025-11-07T01:21:34.430763,0.94,rain
2025-11-07T01:21:47.599278,0.94,rain
2025-11-07T01:22:00.433501,0.94,rain
2025-11-07T01:22:13.460199,0.94,rain
2025-11-07T01:22:26.423486,0.95,rain
2025-11-07T01:22:39.425417,0.95,rain
2025-11-07T01:22:52.323357,0.95,rain
2025-11-07T01:23:05.379173,0.95,rain
2025-11-07T01:23:18.295187,0.95,rain
2025-11-07T01:23:31.121850,0.95,rain
2025-11-07T01:23:44.112260,0.95,rain
2025-11-07T01:23:57.133770,0.95,rain
2025-11-07T01:24:10.041376,0.95,rain
2025-11-07T01:24:22.977929,0.95,rain
2025-11-07T01:24:35.955201,0.95,rain
2025-11-07T01:24:48.820921,0.95,rain
2025-11-07T01:25:01.715856,0.95,rain
2025-11-07T01:25:14.590037,0.95,rain
2025-11-07T01:25:27.502901,0.95,rain
2025-11-07T01:25:40.502378,0.95,rain
2025-11-07T01:25:53.445606,0.95,rain
2025-11-07T01:26:06.299335,0.95,rain
2025-11-07T01:26:19.276900,0.95,rain
2025-11-07T01:26:32.266688,0.95,rain
2025-11-07T01:26:45.177964,0.95,rain
2025-11-07T01:26:58.086031,0.95,rain
2025-11-07T01:27:10.990224,0.95,rain
2025-11-07T01:27:23.934301,0.95,rain
2025-11-07T01:27:36.896612,0.95,rain
2025-11-07T01:27:49.761333,0.95,rain
2025-11-07T01:28:02.625602,0.95,rain
2025-11-07T01:28:15.515391,0.95,rain
2025-11-07T01:28:28.441707,0.95,rain
2025-11-07T01:28:41.488114,0.95,rain
2025-11-07T01:28:54.323812,0.95,rain
2025-11-07T01:29:07.504847,0.95,rain
2025-11-07T01:29:20.456173,0.95,rain
2025-11-07T01:29:33.362762,0.95,rain
2025-11-07T01:29:46.207332,0.95,rain
2025-11-07T01:29:59.128001,0.95,rain
2025-11-07T01:30:11.985782,0.95,rain
2025-11-07T01:30:24.891856,0.95,rain
2025-11-07T01:30:37.779291,0.95,rain
2025-11-07T01:30:50.647674,0.95,rain
2025-11-07T01:31:03.663838,0.95,rain
2025-11-07T01:31:16.565357,0.95,rain
2025-11-07T01:31:29.454249,0.95,rain
2025-11-07T01:31:42.379995,0.95,rain
2025-11-07T01:31:55.248952,0.95,rain
2025-11-07T01:32:08.283315,0.95,rain
2025-11-07T01:32:21.192308,0.95,rain
2025-11-07T01:32:33.981854,0.95,rain
2025-11-07T01:32:46.945960,0.95,rain
2025-11-07T01:32:59.811063,0.95,rain
2025-11-07T01:33:12.907801,0.95,rain
2025-11-07T01:33:25.781426,0.95,rain
2025-11-07T01:33:38.699694,0.95,rain
2025-11-07T01:33:51.642538,0.95,rain
2025-11-07T01:34:04.513540,0.95,rain
2025-11-07T01:34:17.355307,0.95,rain
2025-11-07T01:34:30.354052,0.95,rain
2025-11-07T01:34:43.404055,0.95,rain
2025-11-07T01:34:56.189838,0.95,rain
2025-11-07T01:35:09.074884,0.95,rain
2025-11-07T01:35:21.990777,0.95,rain
2025-11-07T01:35:34.911816,0.95,rain
2025-11-07T01:35:47.961560,0.95,rain
2025-11-07T01:36:00.788745,0.95,rain
2025-11-07T01:36:13.741546,0.95,rain
2025-11-07T01:36:26.611620,0.95,rain
2025-11-07T01:36:39.518753,0.95,rain
2025-11-07T01:36:52.553672,0.95,rain
2025-11-07T01:37:05.653784,0.95,rain
2025-11-07T01:37:18.464630,0.95,rain
2025-11-07T01:37:31.600746,0.95,rain
2025-11-07T01:37:44.612713,0.95,rain
2025-11-07T01:37:57.454797,0.95,rain
2025-11-07T01:38:10.430756,0.95,rain
2025-11-07T01:38:23.265398,0.95,rain
2025-11-07T01:38:36.161628,0.95,rain
2025-11-07T01:38:49.115091,0.95,rain
2025-11-07T01:39:02.138990,0.95,rain
2025-11-07T01:39:15.151576,0.95,rain
2025-11-07T01:39:28.073261,0.95,rain
2025-11-07T01:39:40.951695,0.95,rain
2025-11-07T01:39:53.832168,0.95,rain
2025-11-07T01:40:06.700546,0.95,rain
2025-11-07T01:40:19.641447,0.95,rain
2025-11-07T01:40:32.645445,0.95,rain
2025-11-07T01:40:45.498154,0.95,rain
2025-11-07T01:40:58.373621,0.95,rain
2025-11-07T01:41:11.239507,0.95,rain
2025-11-07T01:41:24.331928,0.95,rain
2025-11-07T01:41:37.230061,0.95,rain
2025-11-07T01:41:50.342169,0.95,rain
2025-11-07T01:42:03.284921,0.95,rain
2025-11-07T01:42:16.174703,0.95,rain
2025-11-07T01:42:29.264496,0.95,rain
2025-11-07T01:42:42.112349,0.95,rain
2025-11-07T01:42:55.091887,0.95,rain
2025-11-07T01:43:07.914291,0.95,rain
2025-11-07T01:43:20.819883,0.95,rain
2025-11-07T01:43:34.018720,0.95,rain
2025-11-07T01:43:46.930175,0.95,rain
2025-11-07T01:43:59.889829,0.95,rain
2025-11-07T01:44:12.860517,0.95,rain
2025-11-07T01:44:25.844863,0.95,rain
2025-11-07T01:44:38.876296,0.95,rain
2025-11-07T01:44:51.836927,0.95,rain
2025-11-07T01:45:04.749979,0.95,rain
2025-11-07T01:45:17.681918,0.95,rain
2025-11-07T01:45:30.685194,0.95,rain
2025-11-07T01:45:43.640066,0.95,rain
2025-11-07T01:45:56.531663,0.95,rain
2025-11-07T01:46:09.577670,0.95,rain
2025-11-07T01:46:22.474849,0.95,rain
2025-11-07T01:46:35.493146,0.95,rain
2025-11-07T01:46:48.449561,0.95,rain
2025-11-07T01:47:01.435833,0.95,rain
2025-11-07T01:47:14.394794,0.95,rain
2025-11-07T01:47:27.255571,0.95,rain
2025-11-07T01:47:40.244392,0.95,rain
2025-11-07T01:47:53.209430,0.95,rain
2025-11-07T01:48:06.115620,0.95,rain
2025-11-07T01:48:18.959898,0.95,rain
2025-11-07T01:48:32.046257,0.95,rain
2025-11-07T01:48:45.077027,0.95,rain
2025-11-07T01:48:57.899631,0.95,rain
2025-11-07T01:49:10.909777,0.95,rain
2025-11-07T01:49:23.871104,0.95,rain
2025-11-07T01:49:36.745831,0.95,rain
2025-11-07T01:49:49.692231,0.95,rain
2025-11-07T01:50:02.613361,0.95,rain
2025-11-07T01:50:15.609622,0.95,rain
2025-11-07T01:50:28.732372,0.95,rain
2025-11-07T01:50:41.770908,0.95,rain
2025-11-07T01:50:54.694864,0.95,rain
2025-11-07T01:51:07.773422,0.95,rain
2025-11-07T01:51:20.679030,0.95,rain
2025-11-07T01:51:33.580384,0.95,rain
2025-11-07T01:51:46.533460,0.95,rain
2025-11-07T01:51:59.598760,0.95,rain
2025-11-07T01:52:12.722743,0.95,rain
2025-11-07T01:52:26.034469,0.95,rain
2025-11-07T01:52:38.862786,0.95,rain
2025-11-07T01:52:51.965665,0.95,rain
2025-11-07T01:53:04.930780,0.95,rain
2025-11-07T01:53:17.867649,0.95,rain
2025-11-07T01:53:30.742227,0.95,rain
2025-11-07T01:53:43.690840,0.95,rain
2025-11-07T01:53:56.627249,0.95,rain
2025-11-07T01:54:09.651565,0.95,rain
2025-11-07T01:54:22.682037,0.95,rain
2025-11-07T01:54:35.761066,0.95,rain
2025-11-07T01:54:49.190199,0.95,rain
2025-11-07T01:55:02.233014,0.95,rain
2025-11-07T01:55:15.101197,0.95,rain
2025-11-07T01:55:28.023839,0.95,rain
2025-11-07T01:55:40.984846,0.95,rain
2025-11-07T01:55:53.886010,0.95,rain
2025-11-07T01:56:06.773520,0.95,rain
2025-11-07T01:56:19.683220,0.95,rain
2025-11-07T01:56:32.706927,0.95,rain
2025-11-07T01:56:45.927430,0.95,rain
2025-11-07T01:56:58.806445,0.95,rain
2025-11-07T01:57:11.735929,0.95,rain
2025-11-07T01:57:24.848520,0.95,rain
2025-11-07T01:57:37.905680,0.95,rain
2025-11-07T01:57:50.828032,0.95,rain
2025-11-07T01:58:03.656764,0.95,rain
2025-11-07T01:58:16.511022,0.95,rain
2025-11-07T01:58:29.463061,0.95,rain
2025-11-07T01:58:42.376694,0.95,rain
2025-11-07T01:58:55.297015,0.95,rain
2025-11-07T01:59:08.241874,0.95,rain
2025-11-07T01:59:21.221950,0.95,rain
2025-11-07T01:59:34.185440,0.95,rain
2025-11-07T01:59:47.137811,0.95,rain
2025-11-07T02:00:00.085871,0.95,rain
2025-11-07T02:00:13.009164,0.95,rain
2025-11-07T02:00:26.068438,0.95,rain
2025-11-07T02:00:38.934207,0.95,rain
2025-11-07T02:00:51.892658,0.95,rain
2025-11-07T02:01:04.778688,0.95,rain
2025-11-07T02:01:17.790574,0.95,rain
2025-11-07T02:01:30.706279,0.95,rain
2025-11-07T02:01:43.605426,0.95,rain
2025-11-07T02:01:56.479047,0.95,rain
2025-11-07T02:02:09.372287,0.95,rain
2025-11-07T02:02:22.271426,0.95,rain
2025-11-07T02:02:35.195199,0.95,rain
2025-11-07T02:02:48.077070,0.95,rain
2025-11-07T02:03:00.986055,0.95,rain
2025-11-07T02:03:13.922779,0.95,rain
2025-11-07T02:03:26.816812,0.95,rain
2025-11-07T02:03:39.727449,0.95,rain
2025-11-07T02:03:52.647009,0.95,rain
2025-11-07T02:04:05.536331,0.95,rain
2025-11-07T02:04:18.488443,0.95,rain
2025-11-07T02:04:31.390162,0.95,rain
2025-11-07T02:04:44.342180,0.95,rain
2025-11-07T02:04:57.276866,0.95,rain
2025-11-07T02:05:10.158519,0.95,rain
2025-11-07T02:05:23.053065,0.95,rain
2025-11-07T02:05:36.058438,0.95,rain
2025-11-07T02:05:49.006745,0.95,rain
2025-11-07T02:06:02.045939,0.95,rain
2025-11-07T02:06:15.072724,0.95,rain
2025-11-07T02:06:27.997281,0.95,rain
2025-11-07T02:06:41.188451,0.95,rain
2025-11-07T02:06:54.214537,0.95,rain
2025-11-07T02:07:07.110957,0.95,rain
2025-11-07T02:07:20.057884,0.95,rain
2025-11-07T02:07:33.055732,0.95,rain
2025-11-07T02:07:45.903594,0.95,rain
2025-11-07T02:07:58.852588,0.95,rain
2025-11-07T02:08:11.767098,0.95,rain
2025-11-07T02:08:24.661857,0.95,rain
2025-11-07T02:08:37.615229,0.95,rain
2025-11-07T02:08:50.736628,0.95,rain
2025-11-07T02:09:03.867890,0.95,rain
2025-11-07T02:09:16.833171,0.95,rain
2025-11-07T02:09:29.849371,0.95,rain
2025-11-07T02:09:42.859289,0.95,rain
2025-11-07T02:09:55.806174,0.95,rain
2025-11-07T02:10:08.810795,0.95,rain
2025-11-07T02:10:21.702946,0.95,rain
2025-11-07T02:10:34.593240,0.95,rain
2025-11-07T02:10:47.524146,0.95,rain
2025-11-07T02:11:00.428710,0.95,rain
