Time,Number of drops per frame,rain on ground
2025-11-16T09:15:12.817925,0.5,no_rain:0.991717517375946 
2025-11-16T09:15:36.872422,1.25,no_rain:0.9913457632064819 
2025-11-16T09:17:13.306478,0.15,no_rain:0.9910652041435242 
2025-11-16T09:18:25.589467,0.15,no_rain:0.99024897813797 
2025-11-16T09:18:49.708306,0.15,no_rain:0.9915323853492737 
2025-11-16T09:20:02.259119,0.15,no_rain:0.9900215268135071 
2025-11-16T09:21:39.243628,0.35000000000000003,no_rain:0.9916476011276245 
2025-11-16T09:22:03.490978,0.44999999999999996,no_rain:0.9915180802345276 
2025-11-16T09:22:27.711864,0.05,no_rain:0.9914211630821228 
2025-11-16T09:22:51.960670,0.05,no_rain:0.9914745092391968 
2025-11-16T09:23:16.198103,0.95,no_rain:0.9911389946937561 
2025-11-16T09:23:40.458714,0.25,no_rain:0.9909361004829407 
2025-11-16T09:24:04.719062,0.3,no_rain:0.9908574223518372 
2025-11-16T09:26:05.740368,0.2,no_rain:0.9921310544013977 
2025-11-16T09:26:29.880978,0.05,no_rain:0.9909465312957764 
2025-11-16T09:28:06.232399,0.15,no_rain:0.9907163977622986 
2025-11-16T09:31:18.906329,0.2,no_rain:0.9908086657524109 
2025-11-16T09:31:42.978306,0.8,no_rain:0.9904618859291077 
2025-11-16T09:32:31.119911,0.15,no_rain:0.9922645092010498 
2025-11-16T09:33:19.284286,0.5,no_rain:0.9911473393440247 
2025-11-16T09:33:43.380597,0.15,no_rain:0.9902267456054688 
2025-11-16T09:34:31.579559,0.44999999999999996,no_rain:0.991581380367279 
2025-11-16T09:34:55.682627,0.55,no_rain:0.9917612075805664 
2025-11-16T09:39:44.550204,0.6,no_rain:0.9939496517181396 
2025-11-16T09:40:08.605561,0.15,no_rain:0.9935200810432434 
2025-11-16T09:40:32.675677,0.05,no_rain:0.9938175082206726 
2025-11-16T09:41:20.814682,0.05,no_rain:0.9938653111457825 
2025-11-16T09:42:08.938965,0.15,no_rain:0.9932034015655518 
2025-11-16T09:42:32.992088,0.05,no_rain:0.9933120608329773 
2025-11-16T09:42:57.040206,1.7000000000000002,no_rain:0.9930918216705322 
2025-11-16T09:43:21.110578,1.05,no_rain:0.9929578304290771 
2025-11-16T09:43:45.167559,2.05,no_rain:0.9906768798828125 
2025-11-16T09:44:09.231552,0.44999999999999996,no_rain:0.9900600910186768 
2025-11-16T09:44:33.292331,0.35000000000000003,no_rain:0.9915781021118164 
2025-11-16T09:44:57.364930,0.2,no_rain:0.990867018699646 
2025-11-16T09:45:21.418863,0.25,no_rain:0.9903567433357239 
2025-11-16T09:45:45.477249,0.2,no_rain:0.9901907444000244 
2025-11-16T09:46:09.548555,0.15,no_rain:0.9897841811180115 
2025-11-16T09:46:33.610324,0.6,no_rain:0.9913871884346008 
2025-11-16T09:46:57.671068,0.6,no_rain:0.9922845363616943 
2025-11-16T09:47:21.726312,1.2,no_rain:0.9900879263877869 
2025-11-16T09:49:46.030716,0.15,no_rain:0.990772008895874 
2025-11-16T09:50:10.101282,0.5,no_rain:0.991152822971344 
2025-11-16T09:50:34.166423,0.05,no_rain:0.9908665418624878 
2025-11-16T09:52:10.454765,0.25,no_rain:0.9922130703926086 
2025-11-16T09:52:34.510871,0.55,no_rain:0.9891212582588196 
2025-11-16T09:53:22.560721,0.05,no_rain:0.9907028675079346 
2025-11-16T09:55:22.881918,1.05,no_rain:0.9910619258880615 
2025-11-16T09:56:11.000137,0.35000000000000003,no_rain:0.9910616874694824 
2025-11-16T09:57:23.217926,0.35000000000000003,no_rain:0.9916674494743347 
2025-11-16T09:57:47.310857,0.05,no_rain:0.9906347393989563 
2025-11-16T09:59:23.532460,0.2,no_rain:0.9901086091995239 
2025-11-16T09:59:47.609165,1.2,no_rain:0.9916602969169617 
2025-11-16T10:00:11.684983,0.75,no_rain:0.9925779700279236 
2025-11-16T10:00:35.766300,0.35000000000000003,no_rain:0.9913021326065063 
2025-11-16T10:03:24.273712,2.2,no_rain:0.9927287101745605 
2025-11-16T10:05:48.675760,0.3,no_rain:0.9910412430763245 
2025-11-16T10:06:37.801497,0.95,no_rain:0.991146981716156 
2025-11-16T10:07:02.807020,1.0,no_rain:0.9910496473312378 
2025-11-16T10:10:16.250899,0.2,no_rain:0.9906964302062988 
2025-11-16T10:11:04.367551,0.2,no_rain:0.9908841252326965 
2025-11-16T10:11:28.457874,0.5,no_rain:0.9913231134414673 
2025-11-16T10:11:52.540098,0.25,no_rain:0.9904367327690125 
2025-11-16T10:12:16.589269,0.6,no_rain:0.9912787079811096 
2025-11-16T10:13:04.747614,1.2,no_rain:0.9903505444526672 
2025-11-16T10:13:28.820852,0.6,no_rain:0.991097092628479 
2025-11-16T10:13:52.890084,0.8,no_rain:0.9912883043289185 
2025-11-16T10:14:16.974907,0.25,no_rain:0.9910582304000854 
2025-11-16T10:14:41.043100,0.8500000000000001,no_rain:0.9916581511497498 
2025-11-16T10:15:05.957582,0.8500000000000001,no_rain:0.9911098480224609 
2025-11-16T10:15:30.641725,0.3,no_rain:0.9910305738449097 
2025-11-16T10:15:54.907181,0.15,no_rain:0.9910435676574707 
2025-11-16T10:16:19.184365,0.2,no_rain:0.99151611328125 
2025-11-16T10:17:07.601117,0.3,no_rain:0.9910770654678345 
2025-11-16T10:17:56.018893,1.4000000000000001,no_rain:0.9914604425430298 
2025-11-16T10:18:20.232297,0.25,no_rain:0.9908909201622009 
2025-11-16T10:18:44.433255,0.15,no_rain:0.9913033246994019 
2025-11-16T10:19:08.640589,0.35000000000000003,no_rain:0.9913281798362732 
2025-11-16T10:19:32.837788,0.5,no_rain:0.9912808537483215 
2025-11-16T10:21:09.688579,0.44999999999999996,no_rain:0.9919083714485168 
2025-11-16T10:22:22.272066,0.05,no_rain:0.9922709465026855 
2025-11-16T10:23:10.706980,1.05,no_rain:0.9927902221679688 
2025-11-16T10:23:34.902786,0.44999999999999996,no_rain:0.9909018278121948 
2025-11-16T10:24:47.680405,0.05,no_rain:0.9922534823417664 
2025-11-16T10:26:24.523845,0.2,no_rain:0.991827130317688 
2025-11-16T10:26:48.709624,0.35000000000000003,no_rain:0.9915302991867065 
2025-11-16T10:27:36.905940,0.05,no_rain:0.9920823574066162 
2025-11-16T10:28:25.101150,0.15,no_rain:0.9928112626075745 
2025-11-16T10:28:49.199141,0.05,no_rain:0.992199718952179 
2025-11-16T10:29:13.300599,0.05,no_rain:0.9921824336051941 
2025-11-16T10:29:37.367800,0.3,no_rain:0.9919426441192627 
2025-11-16T10:30:01.444668,0.15,no_rain:0.9929492473602295 
2025-11-16T10:30:49.637612,0.15,no_rain:0.9930930137634277 
2025-11-16T10:31:13.702009,0.35000000000000003,no_rain:0.9908842444419861 
2025-11-16T10:33:38.197841,0.05,no_rain:0.9925878643989563 
2025-11-16T10:34:26.389076,0.2,no_rain:0.9917168021202087 
2025-11-16T10:34:50.485664,0.8,no_rain:0.9914352297782898 
2025-11-16T10:35:14.572411,0.15,no_rain:0.9906408190727234 
2025-11-16T10:36:26.919792,0.2,no_rain:0.990933895111084 
2025-11-16T10:36:51.052470,0.8500000000000001,no_rain:0.992297351360321 
2025-11-16T10:37:15.317333,0.8,no_rain:0.9906524419784546 
2025-11-16T10:37:39.570085,0.15,no_rain:0.9925864338874817 
2025-11-16T10:38:03.844532,0.15,no_rain:0.991686999797821 
2025-11-16T10:38:28.072603,0.35000000000000003,no_rain:0.9921811819076538 
2025-11-16T10:39:16.199894,0.8,no_rain:0.9914166331291199 
2025-11-16T10:40:04.334170,2.25,no_rain:0.989388108253479 
2025-11-16T10:40:28.413521,1.25,no_rain:0.991007387638092 
2025-11-16T10:40:52.472397,1.2,no_rain:0.9907676577568054 
2025-11-16T10:41:16.511906,1.6500000000000001,no_rain:0.9910205006599426 
2025-11-16T10:41:40.594281,0.95,no_rain:0.9924461245536804 
2025-11-16T10:42:04.669476,0.5,no_rain:0.990507960319519 
2025-11-16T10:42:28.752547,0.2,no_rain:0.9921070337295532 
2025-11-16T10:42:52.809168,0.15,no_rain:0.9927853345870972 
2025-11-16T10:43:40.915149,0.55,no_rain:0.9913472533226013 
2025-11-16T10:44:05.013340,0.15,no_rain:0.9911571741104126 
2025-11-16T10:44:29.077927,0.25,no_rain:0.9909370541572571 
2025-11-16T10:44:53.140815,0.35000000000000003,no_rain:0.9909555315971375 
2025-11-16T10:45:17.199719,0.15,no_rain:0.9907867312431335 
2025-11-16T10:46:05.344417,0.3,no_rain:0.9925141930580139 
2025-11-16T10:46:29.436478,0.44999999999999996,no_rain:0.9919899106025696 
2025-11-16T10:46:53.544752,0.3,no_rain:0.9914940595626831 
2025-11-16T10:47:41.759837,1.05,no_rain:0.9921371340751648 
2025-11-16T10:48:29.940358,0.2,no_rain:0.9898619651794434 
2025-11-16T10:50:06.162710,0.25,no_rain:0.9921362400054932 
2025-11-16T10:50:30.220756,0.55,no_rain:0.9916467070579529 
2025-11-16T10:50:54.278014,0.2,no_rain:0.9919539093971252 
2025-11-16T10:52:06.483818,0.05,no_rain:0.9922230839729309 
2025-11-16T10:53:42.691506,0.15,no_rain:0.9921431541442871 
2025-11-16T10:55:18.913291,0.2,no_rain:0.9911967515945435 
2025-11-16T10:55:42.980751,0.15,no_rain:0.9914987683296204 
2025-11-16T10:56:07.115620,0.6,no_rain:0.9902355074882507 
2025-11-16T10:56:31.224532,2.75,no_rain:0.9925966262817383 
2025-11-16T10:56:55.346637,0.05,no_rain:0.9903290271759033 
2025-11-16T10:57:19.460078,0.15,no_rain:0.9915361404418945 
2025-11-16T10:58:31.796873,0.5,no_rain:0.9907734394073486 
2025-11-16T10:59:44.010678,0.2,no_rain:0.9919134378433228 
2025-11-16T11:00:32.121256,0.2,no_rain:0.9913404583930969 
2025-11-16T11:01:20.291276,0.3,no_rain:0.9865039587020874 
2025-11-16T11:04:32.859072,0.05,no_rain:0.9921980500221252 
2025-11-16T11:05:45.048011,0.35000000000000003,no_rain:0.9915955662727356 
2025-11-16T11:08:09.614586,0.7000000000000001,no_rain:0.9913323521614075 
2025-11-16T11:08:33.718179,1.0,no_rain:0.9894651174545288 
2025-11-16T11:08:57.821256,0.05,no_rain:0.9907863140106201 
2025-11-16T11:09:21.920891,0.8500000000000001,no_rain:0.9900938868522644 
2025-11-16T11:09:46.023992,1.05,no_rain:0.9884541630744934 
2025-11-16T11:10:10.115039,0.3,no_rain:0.9915390610694885 
2025-11-16T11:10:34.246821,0.95,no_rain:0.9905151128768921 
2025-11-16T11:10:58.365986,1.05,no_rain:0.989368736743927 
2025-11-16T11:11:22.496537,0.25,no_rain:0.9902505874633789 
2025-11-16T11:11:46.584834,0.7000000000000001,no_rain:0.9910833835601807 
2025-11-16T11:12:10.704671,0.55,no_rain:0.9898780584335327 
2025-11-16T11:12:58.930896,0.35000000000000003,no_rain:0.9886906147003174 
2025-11-16T11:13:23.055855,0.35000000000000003,no_rain:0.9904458522796631 
2025-11-16T11:13:47.178666,0.05,no_rain:0.9885257482528687 
2025-11-16T11:14:11.290892,0.44999999999999996,no_rain:0.9878807067871094 
2025-11-16T11:14:35.404353,0.35000000000000003,no_rain:0.9886956214904785 
2025-11-16T11:14:59.485603,0.8,no_rain:0.9880985617637634 
2025-11-16T11:16:11.756895,0.8,no_rain:0.9913300275802612 
2025-11-16T11:18:12.216869,0.25,no_rain:0.9907588958740234 
2025-11-16T11:18:36.319922,0.5,no_rain:0.9916410446166992 
2025-11-16T11:19:00.439351,0.15,no_rain:0.9910891056060791 
2025-11-16T11:19:24.554755,0.2,no_rain:0.9914568066596985 
2025-11-16T11:19:48.625642,0.05,no_rain:0.9897945523262024 
2025-11-16T11:20:36.764827,0.44999999999999996,no_rain:0.9894067645072937 
2025-11-16T11:21:48.958903,0.05,no_rain:0.9865291118621826 
2025-11-16T11:22:37.067474,0.44999999999999996,no_rain:0.9908885955810547 
2025-11-16T11:23:01.135431,0.6,no_rain:0.990908682346344 
2025-11-16T11:23:25.193817,0.35000000000000003,no_rain:0.9926753640174866 
2025-11-16T11:25:01.409051,0.2,no_rain:0.9915708303451538 
2025-11-16T11:25:49.488597,0.15,no_rain:0.9894166588783264 
2025-11-16T11:26:13.546751,0.3,no_rain:0.9855309724807739 
2025-11-16T11:26:37.651430,0.35000000000000003,no_rain:0.9907851219177246 
2025-11-16T11:27:01.710140,0.95,no_rain:0.9779526591300964 
2025-11-16T11:27:25.766558,3.5,no_rain:0.9877453446388245 
2025-11-16T11:27:49.858503,0.5,no_rain:0.9917150139808655 
2025-11-16T11:28:13.944722,0.25,no_rain:0.9881067276000977 
2025-11-16T11:28:38.024687,0.75,no_rain:0.9860695600509644 
2025-11-16T11:29:02.106370,0.8,no_rain:0.9878333806991577 
2025-11-16T11:29:26.183060,1.1500000000000001,no_rain:0.969940185546875 
2025-11-16T11:29:50.257034,1.75,no_rain:0.9901824593544006 
2025-11-16T11:30:14.352331,1.25,no_rain:0.9796378016471863 
2025-11-16T11:31:02.543699,0.8500000000000001,no_rain:0.9548601508140564 
2025-11-16T11:31:26.636561,0.25,no_rain:0.9907127022743225 
2025-11-16T11:31:50.741550,0.05,no_rain:0.9788969159126282 
2025-11-16T11:33:02.979578,0.5,no_rain:0.9874754548072815 
2025-11-16T11:33:27.085090,0.35000000000000003,no_rain:0.9852246046066284 
2025-11-16T11:33:51.511211,0.3,no_rain:0.9832190871238708 
2025-11-16T11:34:15.891154,0.05,no_rain:0.9871832132339478 
2025-11-16T11:34:39.952659,0.25,no_rain:0.9879558682441711 
2025-11-16T11:35:04.026359,0.95,no_rain:0.9917556047439575 
2025-11-16T11:35:28.094465,0.75,no_rain:0.990412175655365 
2025-11-16T11:36:16.243008,0.2,no_rain:0.9866304993629456 
2025-11-16T11:36:40.310074,0.5,no_rain:0.9917295575141907 
2025-11-16T11:37:04.431414,0.8500000000000001,no_rain:0.9901699423789978 
2025-11-16T11:37:28.490131,0.25,no_rain:0.9900659322738647 
2025-11-16T11:37:52.553488,0.7000000000000001,no_rain:0.9903565049171448 
2025-11-16T11:38:16.608751,0.95,no_rain:0.9914871454238892 
2025-11-16T11:40:40.914965,0.05,no_rain:0.9895636439323425 
2025-11-16T11:42:17.155194,0.15,no_rain:0.9896185994148254 
2025-11-16T11:43:54.041449,0.05,no_rain:0.99172043800354 
2025-11-16T11:44:18.296429,0.15,no_rain:0.9921911358833313 
2025-11-16T11:44:42.542345,0.5,no_rain:0.9912387728691101 
2025-11-16T11:45:06.787703,0.44999999999999996,no_rain:0.9920692443847656 
2025-11-16T11:45:31.036264,0.25,no_rain:0.9925037622451782 
2025-11-16T11:47:08.073322,0.44999999999999996,no_rain:0.9911633729934692 
2025-11-16T11:47:32.285732,0.35000000000000003,no_rain:0.9902092218399048 
2025-11-16T11:47:56.331782,0.7000000000000001,no_rain:0.99038165807724 
2025-11-16T11:48:44.423674,0.44999999999999996,no_rain:0.9907020330429077 
2025-11-16T11:49:08.497171,1.4000000000000001,no_rain:0.9911605715751648 
2025-11-16T11:49:32.559217,1.3,no_rain:0.9919847846031189 
2025-11-16T11:49:56.630318,0.8,no_rain:0.9925214648246765 
2025-11-16T11:50:20.709933,0.7000000000000001,no_rain:0.9922284483909607 
2025-11-16T11:50:44.750985,1.6500000000000001,no_rain:0.9914169907569885 
2025-11-16T11:51:08.795639,1.7999999999999998,no_rain:0.9921541810035706 
2025-11-16T11:51:32.866867,1.05,no_rain:0.9903629422187805 
2025-11-16T11:51:56.936908,0.44999999999999996,no_rain:0.9883798360824585 
2025-11-16T11:52:21.104555,0.8,no_rain:0.9901853799819946 
2025-11-16T11:52:45.335884,1.05,no_rain:0.989476203918457 
2025-11-16T11:53:09.537515,0.55,no_rain:0.9904707670211792 
2025-11-16T11:53:33.737811,0.5,no_rain:0.9878986477851868 
2025-11-16T11:53:57.934543,1.0,no_rain:0.9890268445014954 
2025-11-16T11:54:22.117990,1.7999999999999998,no_rain:0.9902969002723694 
2025-11-16T11:54:46.355617,1.9500000000000002,no_rain:0.9903563857078552 
2025-11-16T11:55:10.576372,1.0,no_rain:0.9918345212936401 
2025-11-16T11:55:34.800098,0.3,no_rain:0.9915999174118042 
2025-11-16T11:55:58.996179,1.05,no_rain:0.9908086657524109 
2025-11-16T11:56:23.196771,0.44999999999999996,no_rain:0.9918556213378906 
2025-11-16T11:56:47.407370,1.5,no_rain:0.9917474985122681 
2025-11-16T11:57:11.606377,0.95,no_rain:0.9902798533439636 
2025-11-16T11:57:35.794431,0.7000000000000001,no_rain:0.9915619492530823 
2025-11-16T11:58:00.000088,0.3,no_rain:0.9914413690567017 
2025-11-16T11:58:24.203709,0.2,no_rain:0.9907316565513611 
2025-11-16T11:58:48.418812,0.8,no_rain:0.9920191168785095 
2025-11-16T11:59:12.647366,0.35000000000000003,no_rain:0.9898355603218079 
2025-11-16T11:59:36.912921,0.7000000000000001,no_rain:0.9909054040908813 
2025-11-16T12:02:49.760130,0.05,no_rain:0.9924997687339783 
2025-11-16T12:03:13.864043,0.25,no_rain:0.9904728531837463 
2025-11-16T12:03:37.919753,0.44999999999999996,no_rain:0.99128657579422 
2025-11-16T12:04:02.127834,0.2,no_rain:0.9904153347015381 
2025-11-16T12:06:27.297112,0.05,no_rain:0.9911704063415527 
2025-11-16T12:07:39.561664,0.6,no_rain:0.9923871755599976 
2025-11-16T12:08:03.656416,0.25,no_rain:0.9913499355316162 
2025-11-16T12:08:27.804118,0.05,no_rain:0.9911346435546875 
2025-11-16T12:09:16.337221,0.05,no_rain:0.9910353422164917 
2025-11-16T12:09:40.599521,0.05,no_rain:0.9914377331733704 
2025-11-16T12:10:04.751447,1.4000000000000001,no_rain:0.9912623167037964 
2025-11-16T12:10:28.819793,0.6,no_rain:0.9918122291564941 
