Time,Number of drops per frame,rain on ground
2025-11-18T00:00:10.409337,0.25,rain:0.8190074563026428 
2025-11-18T03:00:27.142435,0.25,
2025-11-18T06:00:28.133144,0.15,
2025-11-18T07:03:24.773320,0.15,rain:0.8625929951667786 
2025-11-18T07:05:00.931116,0.05,
2025-11-18T07:07:24.973371,0.05,
2025-11-18T07:08:37.029261,0.15,
2025-11-18T07:09:49.020066,0.15,
2025-11-18T07:11:01.129775,0.25,
2025-11-18T07:12:13.630564,0.15,
2025-11-18T07:13:50.185564,0.6,
2025-11-18T07:15:26.212716,0.05,
2025-11-18T07:16:14.172301,0.2,
2025-11-18T07:17:26.140751,0.15,
2025-11-18T07:19:02.103651,0.05,
2025-11-18T07:22:38.046687,0.05,
2025-11-18T07:30:38.010673,0.05,
2025-11-18T07:39:27.488133,0.05,
2025-11-18T07:48:19.283793,0.15,
2025-11-18T07:57:55.860519,0.2,
2025-11-18T08:12:20.309817,0.05,
2025-11-18T08:15:32.767561,0.5,
2025-11-18T08:46:01.502811,0.05,rain:0.746816098690033 
2025-11-18T08:56:25.958619,0.3,rain:0.701697587966919 
2025-11-18T09:10:56.902737,0.3,rain:0.8594135642051697 
2025-11-18T09:35:03.578274,0.2,rain:0.7160841822624207 
2025-11-18T09:42:40.376081,0.15,
2025-11-18T10:06:43.229919,0.15,rain:0.785459578037262 
2025-11-18T10:36:29.083675,0.3,
2025-11-18T10:48:29.315319,0.15,
2025-11-18T10:58:08.000612,0.3,
2025-11-18T11:03:44.121834,0.25,rain:0.7926287651062012 
2025-11-18T11:31:45.317111,0.15,
2025-11-18T11:34:09.343622,0.2,rain:0.7472746968269348 
2025-11-18T11:43:22.720734,0.2,
2025-11-18T12:23:55.513813,0.15,
2025-11-18T12:35:58.135245,0.35000000000000003,
2025-11-18T12:42:22.738876,0.2,
2025-11-18T12:51:59.927571,0.25,rain:0.7629933953285217 
2025-11-18T12:54:00.042205,0.3,
2025-11-18T13:06:25.452683,0.15,
2025-11-18T13:12:49.490845,0.15,rain:0.7952876091003418 
2025-11-18T13:20:25.861837,0.15,
2025-11-18T13:40:28.795686,0.15,
2025-11-18T13:44:29.155455,0.55,
2025-11-18T13:47:41.083231,0.2,
2025-11-18T13:50:29.108005,0.05,
2025-11-18T13:54:53.662559,0.44999999999999996,
2025-11-18T14:10:29.763917,0.15,
2025-11-18T14:17:42.098925,0.2,
2025-11-18T14:20:54.474330,0.15,
2025-11-18T14:49:49.835464,0.25,rain:0.7131745219230652 
2025-11-18T15:32:23.406964,0.05,
2025-11-18T15:33:35.421125,0.15,rain:0.7287846207618713 
2025-11-18T15:33:59.484717,0.05,
2025-11-18T15:41:35.788588,0.05,
2025-11-18T15:50:48.664446,0.15,
2025-11-18T15:53:12.633814,0.05,
2025-11-18T15:55:36.806371,0.15,
2025-11-18T16:14:29.866942,0.05,
2025-11-18T16:47:16.943770,0.05,
2025-11-18T16:58:07.299790,0.05,rain:0.9238802194595337 
2025-11-18T18:00:21.034328,0.25,rain:0.9264054894447327 
2025-11-18T21:00:25.350353,0.15,rain:0.8848168849945068 
