Time,Number of drops per frame,rain on ground
2025-11-21T00:00:26.680377,0.15,
2025-11-21T03:00:05.233067,0.05,
2025-11-21T03:00:29.342288,0.05,rain:0.7154446244239807 
2025-11-21T06:00:28.960698,0.05,
2025-11-21T07:18:46.855038,0.05,rain:0.8735349178314209 
2025-11-21T07:20:47.315376,0.15,rain:0.8603525757789612 
2025-11-21T07:25:35.545684,0.25,
2025-11-21T07:29:59.620787,0.05,rain:0.7334530353546143 
2025-11-21T07:31:11.657058,0.25,rain:0.773970365524292 
2025-11-21T07:36:24.736176,0.15,rain:0.8625614643096924 
2025-11-21T07:40:24.742775,0.7000000000000001,rain:0.8127609491348267 
2025-11-21T07:44:50.027062,0.2,
2025-11-21T07:45:14.030990,0.05,
2025-11-21T07:47:38.210193,0.25,
2025-11-21T08:17:43.957448,0.2,rain:0.753372073173523 
2025-11-21T08:26:58.194526,0.25,rain:0.7681388258934021 
2025-11-21T08:37:48.752270,0.2,rain:0.8710543513298035 
2025-11-21T08:41:01.611555,0.2,rain:0.8621286153793335 
2025-11-21T08:41:50.189777,0.05,rain:0.8884398341178894 
2025-11-21T08:47:03.980086,0.15,rain:0.827618420124054 
2025-11-21T08:53:05.727877,0.05,rain:0.8869990110397339 
2025-11-21T08:59:55.546133,0.2,rain:0.8308674693107605 
2025-11-21T09:02:20.777780,0.25,rain:0.9183160662651062 
2025-11-21T09:06:21.822466,0.15,rain:0.9222545623779297 
2025-11-21T09:10:22.780649,0.05,rain:0.9235237240791321 
2025-11-21T09:14:23.419312,0.2,rain:0.9037783741950989 
2025-11-21T09:16:23.928491,0.15,rain:0.8638460636138916 
2025-11-21T09:22:01.442835,0.2,rain:0.9025566577911377 
2025-11-21T09:22:25.540908,0.15,rain:0.9413174390792847 
2025-11-21T09:26:02.587940,0.15,rain:0.9444490671157837 
2025-11-21T09:35:40.004539,0.25,rain:0.9582977890968323 
2025-11-21T09:50:54.657876,0.15,rain:0.9491190910339355 
2025-11-21T09:51:42.823020,0.15,rain:0.9438645839691162 
2025-11-21T09:54:31.466463,0.15,rain:0.9490889310836792 
2025-11-21T09:54:55.588288,0.05,rain:0.941453754901886 
2025-11-21T09:57:20.166597,0.15,rain:0.9647008180618286 
2025-11-21T09:58:32.438235,0.05,rain:0.9569894671440125 
2025-11-21T10:00:33.070690,0.15,rain:0.9634087681770325 
2025-11-21T10:04:58.718704,0.15,rain:0.966060996055603 
2025-11-21T10:09:27.315989,0.75,rain:0.9648646712303162 
2025-11-21T10:11:51.788977,0.15,rain:0.9638464450836182 
2025-11-21T10:12:39.896823,0.05,rain:0.9600040912628174 
2025-11-21T10:14:40.840161,0.15,rain:0.9613806009292603 
2025-11-21T10:18:18.608728,0.2,rain:0.9644942879676819 
2025-11-21T10:21:07.105712,0.25,rain:0.9659538865089417 rain:0.7127172946929932 
2025-11-21T10:24:20.046415,0.15,rain:0.964197039604187 
2025-11-21T10:29:35.215453,0.2,rain:0.963469922542572 rain:0.8341154456138611 
2025-11-21T10:30:47.840944,0.05,rain:0.9628947377204895 
2025-11-21T10:40:29.122841,0.05,rain:0.9583202004432678 
2025-11-21T10:42:29.588929,0.05,rain:0.9646401405334473 rain:0.8878402709960938 
2025-11-21T10:43:17.761834,0.05,rain:0.9654266834259033 rain:0.8717764616012573 
2025-11-21T10:43:41.855607,0.2,rain:0.965755045413971 rain:0.8697072267532349 
2025-11-21T10:45:42.361807,0.15,rain:0.9618241786956787 
2025-11-21T10:46:06.387010,0.2,rain:0.9637642502784729 
2025-11-21T10:50:07.289710,0.2,rain:0.9578282237052917 
2025-11-21T10:54:08.200830,0.15,rain:0.9533246755599976 
2025-11-21T10:54:32.217689,0.15,rain:0.9541224241256714 
2025-11-21T10:57:20.558729,0.15,rain:0.957770824432373 
2025-11-21T11:16:13.023516,0.2,rain:0.953485369682312 
2025-11-21T11:16:37.073456,0.2,rain:0.9507742524147034 
2025-11-21T11:24:14.622440,0.2,rain:0.9329273104667664 
2025-11-21T11:27:27.327248,0.25,rain:0.9016554355621338 
2025-11-21T11:47:31.405348,0.2,rain:0.9010680317878723 
2025-11-21T12:00:22.350447,0.15,rain:0.9186651706695557 
2025-11-21T12:07:11.106828,0.15,rain:0.9369519948959351 
2025-11-21T12:10:00.583105,0.15,rain:0.895950198173523 
2025-11-21T12:37:43.110174,0.15,
2025-11-21T12:53:47.332230,0.05,rain:0.8445270657539368 
2025-11-21T13:03:50.127505,0.3,rain:0.7970793843269348 
2025-11-21T13:23:57.203811,0.15,rain:0.9399241805076599 
2025-11-21T13:34:50.216852,0.05,rain:0.920390784740448 
2025-11-21T13:44:28.157791,0.3,rain:0.8141448497772217 
2025-11-21T13:45:40.846413,0.05,rain:0.809730052947998 
2025-11-21T13:46:29.315787,0.05,rain:0.8389408588409424 
2025-11-21T13:48:05.701179,0.35000000000000003,rain:0.9209316372871399 
2025-11-21T13:50:06.197608,0.15,rain:0.8675236701965332 
2025-11-21T14:04:09.619544,0.05,rain:0.9042161703109741 
2025-11-21T14:08:34.797546,0.55,rain:0.9423444271087646 
2025-11-21T14:10:36.181592,0.3,rain:0.8747711181640625 
2025-11-21T14:14:14.553282,0.15,rain:0.93076491355896 
2025-11-21T14:15:02.845289,0.25,rain:0.8796069025993347 
2025-11-21T14:16:15.011135,0.05,rain:0.8053501844406128 
2025-11-21T14:16:39.054884,0.05,rain:0.9026833772659302 
2025-11-21T14:21:27.686612,0.05,rain:0.9292064309120178 
2025-11-21T14:23:03.885597,0.2,rain:0.9454610347747803 
2025-11-21T14:25:52.601670,0.15,rain:0.884661853313446 
2025-11-21T14:27:29.067755,0.2,rain:0.9288955926895142 
2025-11-21T14:30:17.766495,0.05,rain:0.9430180788040161 
2025-11-21T14:38:19.309029,0.25,rain:0.9279860854148865 
2025-11-21T14:44:45.195110,0.15,rain:0.9306638240814209 
2025-11-21T14:45:57.527261,0.15,rain:0.9573703408241272 
2025-11-21T15:06:27.282112,0.15,rain:0.9626455903053284 
2025-11-21T15:07:40.064220,0.2,rain:0.9662247896194458 
2025-11-21T15:17:45.610980,0.15,rain:0.9687771201133728 rain:0.9466655850410461 
2025-11-21T15:20:34.222625,0.3,rain:0.9662644267082214 rain:0.842492938041687 
2025-11-21T15:21:46.651184,0.05,rain:0.9644461274147034 rain:0.8162774443626404 
2025-11-21T15:25:48.061710,0.05,rain:0.9660664200782776 rain:0.7909174561500549 
2025-11-21T16:04:54.504486,0.05,rain:0.9669429063796997 rain:0.8048494458198547 
2025-11-21T16:55:41.385355,0.2,rain:0.9682204723358154 
2025-11-21T18:00:21.661404,0.05,
2025-11-21T21:00:15.230537,0.15,
