Time,Number of drops per frame,rain on ground
2025-11-17T00:00:11.856568,0.25,
2025-11-17T03:00:05.351939,0.15,
2025-11-17T03:00:29.346659,0.15,rain:0.752469539642334 
2025-11-17T06:00:10.360700,0.3,rain:0.7203545570373535 
2025-11-17T07:05:33.794878,0.05,
2025-11-17T07:07:10.240529,0.05,rain:0.7371962070465088 
2025-11-17T07:07:58.388698,0.05,
2025-11-17T07:08:46.523127,0.15,
2025-11-17T07:10:46.555216,0.5,
2025-11-17T07:11:34.578698,0.2,rain:0.7088791728019714 
2025-11-17T07:14:22.875841,0.15,
2025-11-17T07:15:10.905400,0.05,
2025-11-17T07:15:34.939416,0.05,
2025-11-17T07:17:11.206933,0.15,
2025-11-17T07:17:35.252292,0.3,
2025-11-17T07:18:23.676613,0.44999999999999996,
2025-11-17T07:18:47.822463,0.15,
2025-11-17T07:19:35.939713,0.3,
2025-11-17T07:20:47.941732,0.3,
2025-11-17T07:21:11.956202,0.15,
2025-11-17T07:22:23.945106,0.35000000000000003,
2025-11-17T07:27:11.866492,0.2,
2025-11-17T07:27:35.850568,0.05,
2025-11-17T07:32:24.406680,0.2,
2025-11-17T07:33:12.767537,0.15,
2025-11-17T07:33:36.933848,0.15,
2025-11-17T07:48:04.301911,0.05,
2025-11-17T07:52:52.391697,0.05,
2025-11-17T07:56:28.709180,0.15,rain:0.7122008204460144 
2025-11-17T07:56:52.715810,0.05,rain:0.7136715054512024 
2025-11-17T07:57:16.686277,0.15,
2025-11-17T07:58:04.815397,0.05,
2025-11-17T07:58:28.880218,0.05,
2025-11-17T08:00:05.181350,0.25,
2025-11-17T08:00:53.220135,0.25,
2025-11-17T08:03:43.173619,0.2,
2025-11-17T08:09:20.200977,0.2,
2025-11-17T08:11:20.455167,0.05,
2025-11-17T08:12:08.721451,0.44999999999999996,
2025-11-17T08:14:58.385148,0.15,
2025-11-17T08:16:10.996795,0.15,
2025-11-17T08:17:23.412338,0.25,
2025-11-17T08:19:24.461223,0.05,
2025-11-17T08:21:01.241933,0.05,
2025-11-17T08:23:02.306450,0.25,
2025-11-17T08:23:50.832523,0.05,
2025-11-17T08:30:39.418832,0.5,
2025-11-17T08:31:27.404807,0.05,
2025-11-17T08:36:15.365229,0.55,
2025-11-17T08:37:03.420379,0.15,
2025-11-17T08:46:42.296238,0.15,
2025-11-17T08:49:06.514094,0.2,
2025-11-17T08:55:07.256846,0.5,rain:0.7764583826065063 
2025-11-17T08:55:55.512544,0.2,rain:0.7221560478210449 
2025-11-17T08:57:07.824454,0.2,rain:0.8421745896339417 
