Time,Number of drops per frame,rain on ground
2025-11-23T11:45:02.514234,0.6,rain:0.7491803169250488 
2025-11-23T11:45:26.565336,1.2,rain:0.7180790305137634 
2025-11-23T11:45:50.611474,1.9500000000000002,rain:0.8109612464904785 
2025-11-23T11:46:14.651144,1.05,rain:0.7159690856933594 
2025-11-23T11:46:38.652837,0.8500000000000001,
2025-11-23T11:47:02.653706,0.15,
2025-11-23T11:47:26.688183,2.05,rain:0.8759495615959167 
2025-11-23T11:47:50.726043,0.15,rain:0.7683579921722412 
2025-11-23T11:48:14.855093,0.8500000000000001,
2025-11-23T11:55:03.847091,0.05,rain:0.9416223168373108 
2025-11-23T11:57:04.174514,0.55,rain:0.894772469997406 
2025-11-23T11:57:28.223193,0.3,rain:0.9021309614181519 
2025-11-23T11:58:16.341518,0.8500000000000001,rain:0.8147112131118774 
2025-11-23T11:59:04.310722,0.75,rain:0.8518351912498474 
2025-11-23T11:59:28.370810,0.2,rain:0.8279011249542236 
2025-11-23T11:59:52.458748,0.6,rain:0.7179656624794006 
2025-11-23T12:00:16.869645,1.0,rain:0.9324602484703064 
2025-11-23T12:01:29.631260,0.15,rain:0.778382420539856 
2025-11-23T12:01:53.885752,0.15,rain:0.838766872882843 
2025-11-23T12:03:06.547419,0.25,rain:0.8915187120437622 
2025-11-23T12:03:30.772846,0.3,rain:0.880509078502655 
2025-11-23T12:04:19.231334,0.75,rain:0.8564246892929077 
2025-11-23T12:04:43.455056,0.95,rain:0.9141624569892883 
2025-11-23T12:05:31.954408,1.3,rain:0.9213634729385376 
2025-11-23T12:06:20.425675,0.15,rain:0.8360438942909241 
2025-11-23T12:06:44.656259,0.15,rain:0.8657668232917786 
2025-11-23T12:07:33.075109,1.9,rain:0.7588022947311401 
2025-11-23T12:07:57.292912,0.75,rain:0.7526078224182129 
2025-11-23T12:08:21.502334,1.7000000000000002,rain:0.7942456603050232 
2025-11-23T12:08:45.718647,0.5,rain:0.8834424018859863 
2025-11-23T12:09:09.946199,1.1500000000000001,rain:0.8635365962982178 
2025-11-23T12:09:34.179606,0.55,rain:0.8132409453392029 
2025-11-23T12:10:46.785111,0.95,
2025-11-23T12:12:22.936166,0.55,
2025-11-23T12:12:46.966935,0.6,
2025-11-23T12:13:59.035893,0.55,rain:0.8055275082588196 
2025-11-23T12:14:23.105935,1.5,
2025-11-23T12:15:59.161157,1.55,
2025-11-23T12:16:23.160855,1.6500000000000001,
2025-11-23T12:16:47.171106,2.6500000000000004,
2025-11-23T12:17:11.192591,1.2,
2025-11-23T12:17:35.166215,0.35000000000000003,rain:0.7419284582138062 
2025-11-23T12:17:59.172041,0.05,
2025-11-23T12:18:47.139569,0.2,rain:0.7911940217018127 
2025-11-23T12:19:11.185752,0.25,rain:0.7254952192306519 
2025-11-23T12:19:35.201577,0.8,rain:0.8674420714378357 
2025-11-23T12:20:23.209522,0.15,
2025-11-23T12:20:47.230266,0.44999999999999996,rain:0.759736955165863 
2025-11-23T12:21:11.224243,1.05,rain:0.8207223415374756 
2025-11-23T12:21:35.259386,0.3,
2025-11-23T12:21:59.284817,0.8,rain:0.8264159560203552 
2025-11-23T12:22:23.348756,1.05,
2025-11-23T12:24:23.901503,0.15,rain:0.9479394555091858 
2025-11-23T12:26:00.347349,3.25,rain:0.9133501648902893 
2025-11-23T12:26:24.562679,8.45,rain:0.9008290767669678 
2025-11-23T12:26:48.755384,1.05,rain:0.8018203377723694 
2025-11-23T12:27:12.941049,9.200000000000001,rain:0.8629391193389893 
2025-11-23T12:27:37.137035,5.5,
2025-11-23T12:28:01.304149,3.2,
2025-11-23T12:28:25.472374,8.4,
2025-11-23T12:28:49.674769,9.9,
2025-11-23T12:29:13.869931,6.800000000000001,rain:0.8957909345626831 
2025-11-23T12:29:38.084627,0.2,rain:0.9380675554275513 
2025-11-23T12:30:02.286795,5.300000000000001,rain:0.9293527007102966 
2025-11-23T12:30:26.497470,3.25,rain:0.925112247467041 
2025-11-23T12:30:50.700518,3.05,rain:0.8409309387207031 
2025-11-23T12:31:14.722719,3.2,rain:0.8817366361618042 
2025-11-23T12:31:38.898560,0.8,rain:0.741783082485199 
2025-11-23T12:32:03.110171,1.2,rain:0.7279866933822632 
2025-11-23T12:32:27.349247,3.95,rain:0.91637122631073 
2025-11-23T12:32:51.537630,2.3000000000000003,rain:0.7614516019821167 
2025-11-23T12:33:15.761411,0.55,rain:0.8341599702835083 
2025-11-23T12:34:04.174342,1.7000000000000002,
2025-11-23T12:34:28.359724,5.949999999999999,rain:0.8163402676582336 
2025-11-23T12:34:52.552930,14.950000000000001,
2025-11-23T12:35:16.753984,3.2,rain:0.7587898373603821 
2025-11-23T12:35:40.989445,2.7,rain:0.754216730594635 
2025-11-23T12:36:05.204570,0.44999999999999996,
2025-11-23T12:36:29.420122,1.25,
2025-11-23T12:36:53.623471,0.7000000000000001,rain:0.715723991394043 
2025-11-23T12:37:42.061794,5.75,rain:0.7803421020507812 
2025-11-23T12:38:06.292342,0.8,rain:0.7419447898864746 
2025-11-23T12:38:30.523183,1.7000000000000002,rain:0.8038238883018494 
2025-11-23T12:38:54.776468,0.44999999999999996,rain:0.8762296438217163 
2025-11-23T12:39:19.049324,0.05,rain:0.8798753023147583 
2025-11-23T12:40:31.848032,0.2,rain:0.9723009467124939 
2025-11-23T12:40:56.001963,0.3,rain:0.9269306063652039 
2025-11-23T12:42:09.146275,1.3,rain:0.9235631823539734 
2025-11-23T12:42:33.815726,1.25,rain:0.852538526058197 
2025-11-23T12:42:58.047533,0.44999999999999996,rain:0.9285134077072144 
2025-11-23T12:43:22.284781,0.15,rain:0.9558848142623901 
2025-11-23T12:43:46.350864,1.2,rain:0.9428315758705139 
2025-11-23T12:44:34.509071,0.15,rain:0.8572626113891602 
2025-11-23T12:44:58.570040,0.55,rain:0.7918327450752258 
2025-11-23T12:45:22.715151,0.05,rain:0.8417096734046936 
2025-11-23T12:45:46.791773,0.95,rain:0.8916999697685242 
2025-11-23T12:46:10.881560,0.2,rain:0.7285947203636169 
2025-11-23T12:46:34.934245,1.4000000000000001,rain:0.7995383143424988 
2025-11-23T12:46:59.005312,0.2,rain:0.7924594283103943 
2025-11-23T12:47:23.062838,0.15,rain:0.844404399394989 
2025-11-23T12:47:47.135356,7.25,rain:0.8866922855377197 
2025-11-23T12:48:11.201173,3.4000000000000004,rain:0.8933021426200867 
2025-11-23T12:48:35.267795,0.3,rain:0.9236581325531006 
2025-11-23T12:48:59.342065,1.1500000000000001,rain:0.9403612017631531 
2025-11-23T12:49:23.419057,0.75,rain:0.965506374835968 
2025-11-23T12:49:47.498436,2.5,rain:0.971128523349762 
2025-11-23T12:50:11.590880,0.2,rain:0.9134740829467773 
2025-11-23T12:51:47.914764,0.05,rain:0.9802899956703186 rain:0.950851321220398 
2025-11-23T12:53:00.234336,0.25,rain:0.9647945761680603 
2025-11-23T12:53:24.323370,0.15,rain:0.9387930631637573 
2025-11-23T12:53:48.447563,0.6,rain:0.9399604797363281 
2025-11-23T12:54:36.588986,0.5,rain:0.9418200254440308 
2025-11-23T12:55:00.654840,0.25,rain:0.9366168975830078 
2025-11-23T12:56:37.039169,0.05,rain:0.8981122374534607 
2025-11-23T12:57:01.105050,0.25,rain:0.8668212294578552 
2025-11-23T12:57:25.177082,1.7999999999999998,rain:0.8299580216407776 
2025-11-23T12:57:49.243694,1.4000000000000001,rain:0.8406177759170532 
2025-11-23T12:58:13.303093,2.7,rain:0.7696772217750549 
2025-11-23T12:58:37.364327,3.7,rain:0.8843089938163757 
2025-11-23T12:59:01.432092,1.45,rain:0.9150425791740417 
2025-11-23T12:59:49.581302,0.05,rain:0.9511668682098389 
2025-11-23T13:00:13.679586,0.25,rain:0.9111505746841431 
2025-11-23T13:00:37.765768,0.75,rain:0.9056634306907654 
2025-11-23T13:01:01.834685,5.0,rain:0.7792679667472839 
2025-11-23T13:01:25.892490,10.0,
2025-11-23T13:01:49.954447,6.15,rain:0.7248943448066711 
2025-11-23T13:02:14.000084,6.75,
2025-11-23T13:02:38.010103,6.05,
2025-11-23T13:03:02.033933,5.5,rain:0.848232090473175 
2025-11-23T13:03:26.089441,4.050000000000001,
2025-11-23T13:03:50.119333,6.6000000000000005,rain:0.9397634863853455 
2025-11-23T13:04:14.186562,5.300000000000001,rain:0.911439836025238 
2025-11-23T13:04:38.272606,4.1,rain:0.9449745416641235 
2025-11-23T13:05:02.354849,0.75,rain:0.9141001105308533 
2025-11-23T13:05:26.457051,5.6000000000000005,rain:0.9363074898719788 
2025-11-23T13:05:50.541076,6.45,rain:0.9032981991767883 
2025-11-23T13:06:14.628231,5.6000000000000005,rain:0.9559178352355957 
2025-11-23T13:06:38.691654,12.7,rain:0.9526085257530212 
2025-11-23T13:07:02.770161,0.75,rain:0.9466931223869324 
2025-11-23T13:07:26.849379,1.0,rain:0.9295754432678223 
2025-11-23T13:09:27.318819,3.25,rain:0.9613410234451294 rain:0.7929088473320007 
2025-11-23T13:09:51.444470,1.55,rain:0.9763659238815308 rain:0.9429033994674683 
2025-11-23T13:10:15.566856,0.7000000000000001,rain:0.9568652510643005 rain:0.864998459815979 
2025-11-23T13:10:39.810353,6.7,rain:0.9286341667175293 
2025-11-23T13:11:04.067422,0.5,rain:0.8722280859947205 
2025-11-23T13:13:05.270888,1.3,rain:0.9483432173728943 
2025-11-23T13:13:29.474844,4.45,rain:0.9635844826698303 
2025-11-23T13:14:17.989749,0.2,rain:0.965078592300415 rain:0.9185619354248047 
2025-11-23T13:15:30.687070,0.25,rain:0.9678260684013367 rain:0.7508641481399536 
2025-11-23T13:15:54.934344,0.05,rain:0.9546102285385132 
2025-11-23T13:16:19.171219,1.4000000000000001,rain:0.9490337371826172 
2025-11-23T13:16:43.400255,0.2,rain:0.9330483078956604 
2025-11-23T13:19:33.319755,0.2,rain:0.9563605785369873 rain:0.9204971194267273 
2025-11-23T13:19:57.617291,0.2,rain:0.9596897959709167 rain:0.9374447464942932 
2025-11-23T13:20:46.121101,0.05,rain:0.939809262752533 rain:0.753947913646698 
2025-11-23T13:21:34.587305,0.95,rain:0.813347339630127 
2025-11-23T13:22:23.054547,0.2,rain:0.9157082438468933 
2025-11-23T13:22:47.302880,0.2,rain:0.8601887226104736 
2025-11-23T13:23:11.396314,0.05,rain:0.7812433242797852 
2025-11-23T13:23:35.439232,0.35000000000000003,
2025-11-23T13:23:59.454831,0.8,
2025-11-23T13:24:23.463469,0.75,rain:0.8256932497024536 
2025-11-23T13:24:47.517081,1.7000000000000002,rain:0.9195111989974976 
2025-11-23T13:25:11.581524,5.949999999999999,rain:0.9039161205291748 
2025-11-23T13:25:35.639452,0.5,rain:0.8798574805259705 
2025-11-23T13:25:59.683036,0.05,rain:0.7586576342582703 
2025-11-23T13:26:23.736119,1.2,rain:0.7810961604118347 
2025-11-23T13:27:11.820958,2.3499999999999996,
2025-11-23T13:27:35.881711,2.1,rain:0.904544472694397 
2025-11-23T13:28:23.952989,0.44999999999999996,
2025-11-23T13:28:47.955965,0.25,
2025-11-23T13:29:11.989178,1.45,rain:0.7426735162734985 
2025-11-23T13:29:36.011866,0.05,
2025-11-23T13:30:00.019240,0.2,
2025-11-23T13:31:12.017170,0.15,
2025-11-23T13:31:36.026895,1.55,
2025-11-23T13:32:00.050929,1.25,
2025-11-23T13:32:24.061416,1.25,
2025-11-23T13:32:48.071320,2.6500000000000004,
2025-11-23T13:33:36.073899,1.2,rain:0.7351140379905701 
2025-11-23T13:34:00.125606,0.95,
2025-11-23T13:34:24.157282,2.6500000000000004,
2025-11-23T13:34:48.187665,3.5,
2025-11-23T13:35:12.198692,1.7000000000000002,
2025-11-23T13:35:36.214555,2.1,
2025-11-23T13:36:00.276810,1.7000000000000002,rain:0.7048478126525879 
2025-11-23T13:36:24.663210,0.2,rain:0.7236642837524414 
2025-11-23T13:36:48.865999,3.8,rain:0.7529857754707336 
2025-11-23T13:37:13.098826,1.2,rain:0.8038683533668518 
2025-11-23T13:37:37.338495,1.4000000000000001,rain:0.8650763034820557 
2025-11-23T13:38:01.579573,5.949999999999999,rain:0.9238764643669128 
2025-11-23T13:38:25.828718,2.1,rain:0.9121891260147095 
2025-11-23T13:38:50.079863,0.25,rain:0.9267402291297913 
2025-11-23T13:39:14.334673,1.1500000000000001,rain:0.9439070820808411 rain:0.7571465373039246 
2025-11-23T13:39:38.615991,1.4000000000000001,rain:0.9523948431015015 rain:0.8984634280204773 
2025-11-23T13:40:02.885122,0.6,rain:0.9394935369491577 
2025-11-23T13:40:27.126188,0.44999999999999996,rain:0.9257794618606567 
2025-11-23T13:40:51.335757,1.0,rain:0.7954931855201721 
2025-11-23T13:41:15.573987,0.6,rain:0.9444331526756287 rain:0.8535206317901611 
2025-11-23T13:42:04.152178,0.05,rain:0.9500079154968262 rain:0.906155526638031 
2025-11-23T13:42:28.447461,0.44999999999999996,rain:0.9342147707939148 rain:0.8771182298660278 
2025-11-23T13:42:52.708699,3.4499999999999997,rain:0.7924099564552307 
2025-11-23T13:43:16.908232,4.699999999999999,rain:0.8968076705932617 
2025-11-23T13:43:41.109971,1.6500000000000001,
2025-11-23T13:44:05.324065,0.3,rain:0.757553219795227 
2025-11-23T13:44:29.562898,0.2,rain:0.9068559408187866 
2025-11-23T13:45:42.011507,1.5,rain:0.7726044058799744 
2025-11-23T13:46:06.071706,0.15,rain:0.894578754901886 
2025-11-23T13:46:54.197990,0.15,rain:0.9127699732780457 
2025-11-23T13:49:18.694203,0.2,rain:0.8393083214759827 
2025-11-23T13:52:31.252871,0.5,rain:0.8255054354667664 
2025-11-23T13:52:55.304706,0.44999999999999996,rain:0.8772342801094055 
2025-11-23T13:53:19.372110,0.44999999999999996,rain:0.8513951897621155 
2025-11-23T13:55:43.770165,1.3,rain:0.8650571703910828 
2025-11-23T13:56:31.889573,0.75,rain:0.7140509486198425 
2025-11-23T13:57:19.926078,0.15,
2025-11-23T13:57:43.941079,0.05,
2025-11-23T13:58:07.953132,0.25,
2025-11-23T13:58:31.989437,2.0,rain:0.7725991606712341 
2025-11-23T13:58:56.072285,11.25,no_rain:0.9837606549263 
2025-11-23T13:59:20.152814,4.45,no_rain:0.9835651516914368 
2025-11-23T13:59:44.242521,6.75,no_rain:0.9844617247581482 
2025-11-23T14:00:08.334758,7.25,no_rain:0.9828494191169739 
2025-11-23T14:00:32.414021,9.65,no_rain:0.9788008332252502 
2025-11-23T14:00:56.478284,5.3500000000000005,
2025-11-23T14:01:20.498723,1.75,
2025-11-23T14:01:44.512908,0.6,
2025-11-23T14:02:08.556240,2.3000000000000003,no_rain:0.9783495664596558 
2025-11-23T14:02:32.649789,5.1,no_rain:0.9089401960372925 
2025-11-23T14:02:56.742116,3.75,no_rain:0.9807389974594116 
2025-11-23T14:03:20.840303,5.2,no_rain:0.981134295463562 
2025-11-23T14:03:45.168933,4.55,no_rain:0.9873901605606079 
2025-11-23T14:04:09.297532,4.4,no_rain:0.9840981364250183 
2025-11-23T14:04:33.379509,6.7,no_rain:0.9809100031852722 
2025-11-23T14:04:57.476797,5.0,no_rain:0.9840739965438843 
2025-11-23T14:05:21.593471,8.95,no_rain:0.9794998168945312 
2025-11-23T14:05:45.645988,8.4,no_rain:0.771607518196106 
2025-11-23T14:06:09.650528,0.44999999999999996,
2025-11-23T14:06:33.653855,4.25,
2025-11-23T14:06:57.651229,2.45,
2025-11-23T14:07:21.621311,1.25,
2025-11-23T14:07:45.626734,7.1499999999999995,
2025-11-23T14:08:09.654532,4.55,
2025-11-23T14:08:33.658843,0.35000000000000003,
2025-11-23T14:08:57.662030,0.5,
2025-11-23T14:09:21.677487,7.6,
2025-11-23T14:09:45.695563,2.8000000000000003,
2025-11-23T14:10:09.690552,1.3,
2025-11-23T14:10:33.701273,1.3,
2025-11-23T14:10:57.704049,2.0,
2025-11-23T14:11:21.703733,0.3,
2025-11-23T14:11:45.730356,4.050000000000001,
2025-11-23T14:12:09.747155,0.15,
2025-11-23T14:12:57.760844,0.15,
2025-11-23T14:14:09.772788,0.15,
2025-11-23T14:15:45.794029,0.15,
2025-11-23T14:16:57.804941,0.55,
2025-11-23T14:17:45.836135,0.05,
2025-11-23T14:18:33.873263,0.35000000000000003,
2025-11-23T14:18:57.871648,0.25,
2025-11-23T14:19:21.870655,0.35000000000000003,
2025-11-23T14:19:45.887065,1.9500000000000002,
2025-11-23T14:20:09.918978,13.700000000000001,no_rain:0.9825624227523804 
2025-11-23T14:20:33.983421,6.7,no_rain:0.9869722723960876 
2025-11-23T14:20:57.989044,4.5,
2025-11-23T14:21:21.989747,0.5,
2025-11-23T14:24:10.298550,1.3,
2025-11-23T14:24:34.333149,3.25,
2025-11-23T14:24:58.350947,1.25,
2025-11-23T14:25:22.359650,0.25,
2025-11-23T14:25:46.362989,0.05,
2025-11-23T14:26:58.389227,2.7,
2025-11-23T14:27:22.399444,5.949999999999999,
2025-11-23T14:27:46.410363,0.3,
2025-11-23T14:28:34.444649,1.25,
2025-11-23T14:28:58.459144,4.1,
2025-11-23T14:29:22.483807,8.25,
2025-11-23T14:29:46.498707,8.85,
2025-11-23T14:30:10.533939,15.1,
2025-11-23T14:30:34.549886,3.75,
2025-11-23T14:30:58.567089,6.15,
2025-11-23T14:31:22.653498,4.3,no_rain:0.9828376770019531 
2025-11-23T14:31:46.731948,4.2,
2025-11-23T14:32:10.795895,5.699999999999999,
2025-11-23T14:32:34.821459,1.3,
2025-11-23T14:32:58.846581,8.4,
2025-11-23T14:33:22.863846,2.75,
2025-11-23T14:33:46.872337,0.15,
2025-11-23T14:34:10.886254,0.35000000000000003,no_rain:0.9640083909034729 
2025-11-23T14:34:59.031411,0.35000000000000003,
2025-11-23T14:35:23.076304,0.44999999999999996,no_rain:0.972220242023468 
2025-11-23T14:35:47.130251,0.75,
2025-11-23T14:36:11.195792,1.55,
2025-11-23T14:36:35.219047,0.75,
2025-11-23T14:36:59.231334,0.95,
2025-11-23T14:37:23.249496,0.55,
2025-11-23T14:37:47.265694,3.5999999999999996,
2025-11-23T14:38:11.277005,0.15,
2025-11-23T14:39:23.355140,1.7000000000000002,no_rain:0.9756284952163696 
2025-11-23T14:39:47.443597,0.15,no_rain:0.9758553504943848 
2025-11-23T14:40:11.502403,2.3499999999999996,no_rain:0.8843840956687927 
2025-11-23T14:40:35.562932,2.25,
2025-11-23T14:40:59.572874,1.7999999999999998,
2025-11-23T14:41:23.586177,1.2,
2025-11-23T14:41:47.611415,1.7999999999999998,
2025-11-23T14:42:11.688990,0.8500000000000001,no_rain:0.9760762453079224 
2025-11-23T14:42:35.767559,5.550000000000001,
2025-11-23T14:42:59.820620,1.3,no_rain:0.9658246040344238 
2025-11-23T14:43:23.904188,0.05,no_rain:0.9784672260284424 
2025-11-23T14:44:12.073007,3.2,no_rain:0.9735013842582703 
2025-11-23T14:45:24.346235,0.05,no_rain:0.9838070869445801 
2025-11-23T14:46:12.518746,0.2,no_rain:0.9857720732688904 
2025-11-23T14:46:36.616461,1.75,no_rain:0.9877060055732727 
2025-11-23T14:47:00.699898,7.25,no_rain:0.9804888963699341 
2025-11-23T14:47:24.788370,4.050000000000001,no_rain:0.9804645776748657 
2025-11-23T14:47:48.879995,0.05,no_rain:0.9807081818580627 
2025-11-23T14:48:36.992228,1.05,
2025-11-23T14:49:25.048525,1.55,no_rain:0.9811393618583679 
2025-11-23T14:50:13.234303,0.3,no_rain:0.9867592453956604 
2025-11-23T14:50:37.285131,1.05,
2025-11-23T14:51:01.296770,0.5,
2025-11-23T14:51:49.320610,0.2,
2025-11-23T14:52:13.327692,1.2,
2025-11-23T14:52:37.355416,2.5,
2025-11-23T14:54:13.408342,0.44999999999999996,
2025-11-23T14:55:01.452341,0.25,
2025-11-23T14:55:25.460814,0.7000000000000001,
2025-11-23T14:55:49.465834,0.6,
2025-11-23T14:56:13.470364,0.3,
2025-11-23T14:57:01.486487,0.25,
2025-11-23T14:57:25.496274,2.75,
2025-11-23T14:57:49.506114,0.2,
2025-11-23T14:58:37.551629,2.1,
2025-11-23T14:59:01.554589,0.05,
2025-11-23T15:00:13.758699,0.5,
2025-11-23T15:00:37.779235,2.9499999999999997,
