Time,Number of drops per frame,rain on ground
2025-11-26T10:58:51.255106,0.05,no_rain:0.9792997241020203 
2025-11-26T11:01:39.934650,0.05,no_rain:0.9728538990020752 
2025-11-26T11:03:40.448015,0.35000000000000003,no_rain:0.96637362241745 
2025-11-26T11:06:05.036206,0.05,no_rain:0.9624612331390381 
2025-11-26T11:06:53.247713,0.15,no_rain:0.9422902464866638 
2025-11-26T11:08:05.518962,0.25,no_rain:0.9008427262306213 
2025-11-26T11:11:18.295143,0.15,no_rain:0.8424046039581299 
2025-11-26T11:12:54.666831,0.2,no_rain:0.8474602103233337 
2025-11-26T11:13:18.769160,2.5,no_rain:0.9120113253593445 
2025-11-26T11:13:42.896674,2.8000000000000003,no_rain:0.9054524898529053 
2025-11-26T11:16:31.591885,0.05,no_rain:0.8947988152503967 
2025-11-26T11:19:20.318067,0.15,no_rain:0.933014452457428 
2025-11-26T11:20:08.499003,0.05,no_rain:0.9172239303588867 
2025-11-26T11:20:32.597785,0.05,no_rain:0.9043751955032349 
2025-11-26T11:21:20.770761,0.2,no_rain:0.9093683362007141 
2025-11-26T11:22:57.151540,0.25,no_rain:0.942070484161377 
2025-11-26T11:23:21.243207,0.05,no_rain:0.9048326015472412 
2025-11-26T11:24:57.614715,0.2,no_rain:0.9174587726593018 
2025-11-26T11:26:09.900458,0.05,no_rain:0.9348775148391724 
2025-11-26T11:26:33.995340,0.75,no_rain:0.9368694424629211 
2025-11-26T11:26:58.091952,3.5999999999999996,no_rain:0.9059155583381653 
2025-11-26T11:29:22.652710,0.15,no_rain:0.9177201390266418 
2025-11-26T11:32:35.430010,0.05,no_rain:0.918450117111206 
2025-11-26T11:33:23.605998,0.5,no_rain:0.911668062210083 
2025-11-26T11:33:47.705237,1.6500000000000001,no_rain:0.905842125415802 
2025-11-26T11:34:35.880888,0.3,no_rain:0.8669638633728027 
2025-11-26T11:37:24.698710,0.15,no_rain:0.8661069869995117 
2025-11-26T11:37:48.888134,0.3,no_rain:0.9312808513641357 
2025-11-26T11:40:14.468982,0.25,no_rain:0.8962463140487671 
2025-11-26T11:41:26.958532,0.15,no_rain:0.9256104826927185 
2025-11-26T11:43:03.329499,0.2,no_rain:0.9047332406044006 
2025-11-26T11:43:51.512685,0.3,no_rain:0.9354962706565857 
2025-11-26T11:44:15.607197,0.2,no_rain:0.8963731527328491 
2025-11-26T11:45:52.018069,0.2,no_rain:0.9227539896965027 
2025-11-26T11:47:04.327919,0.2,no_rain:0.8997606635093689 
2025-11-26T11:49:53.011072,0.05,no_rain:0.8684799671173096 
2025-11-26T11:51:53.492440,0.05,no_rain:0.9130945801734924 
2025-11-26T11:52:17.582283,0.2,no_rain:0.8373750448226929 
2025-11-26T11:54:42.160544,0.15,no_rain:0.9316288828849792 
2025-11-26T11:55:54.465521,0.15,no_rain:0.90122389793396 
2025-11-26T11:56:42.633668,0.05,no_rain:0.9295153021812439 
2025-11-26T11:57:06.920746,0.3,no_rain:0.9487020969390869 
2025-11-26T12:01:08.750225,0.2,no_rain:0.8765584230422974 
2025-11-26T12:01:33.030291,0.15,no_rain:0.9276311993598938 
2025-11-26T12:02:21.571880,0.15,no_rain:0.8725289106369019 
2025-11-26T12:03:10.124193,0.15,no_rain:0.9301626086235046 
2025-11-26T12:04:47.239354,0.15,no_rain:0.9228761196136475 
2025-11-26T12:05:11.518371,0.3,no_rain:0.8881186842918396 
2025-11-26T12:05:35.798627,0.8,no_rain:0.8969434499740601 
2025-11-26T12:06:00.069971,0.15,no_rain:0.9569427371025085 
2025-11-26T12:06:48.581847,0.15,no_rain:0.9279178977012634 
2025-11-26T12:07:12.772956,0.5,no_rain:0.9580416679382324 
2025-11-26T12:08:25.415343,0.35000000000000003,no_rain:0.9707242846488953 
2025-11-26T12:10:25.901059,0.15,no_rain:0.8603147864341736 
2025-11-26T12:11:38.188342,0.05,no_rain:0.9034519195556641 
2025-11-26T12:12:26.381585,0.15,no_rain:0.9654873609542847 
2025-11-26T12:12:50.454264,0.15,no_rain:0.9261873960494995 
2025-11-26T12:13:14.550891,0.05,no_rain:0.9553940296173096 
2025-11-26T12:13:38.654334,0.05,no_rain:0.8992915749549866 
2025-11-26T12:14:02.767024,0.15,no_rain:0.9312294721603394 
2025-11-26T12:16:03.434566,0.95,
2025-11-26T12:16:51.663255,1.0,no_rain:0.7544492483139038 
2025-11-26T12:17:15.748410,0.8500000000000001,
2025-11-26T12:17:39.819694,0.6,no_rain:0.9768707752227783 
2025-11-26T12:18:28.049309,0.5,
2025-11-26T12:18:52.128674,0.5,no_rain:0.969874918460846 
2025-11-26T12:19:16.226234,0.95,
2025-11-26T12:19:40.289602,1.75,
2025-11-26T12:20:04.344342,1.25,
2025-11-26T12:20:28.422114,0.25,no_rain:0.9558919072151184 
2025-11-26T12:20:52.531841,0.55,no_rain:0.9573836326599121 
2025-11-26T12:21:40.781398,0.44999999999999996,no_rain:0.8029267191886902 
2025-11-26T12:22:04.886235,3.05,no_rain:0.9061306715011597 
2025-11-26T12:22:29.003889,0.95,no_rain:0.9057028293609619 
2025-11-26T12:22:53.109857,1.7000000000000002,no_rain:0.7072154879570007 
2025-11-26T12:23:17.208982,0.3,no_rain:0.8355185389518738 
2025-11-26T12:24:05.438210,1.2,no_rain:0.8317219018936157 
2025-11-26T12:24:29.542870,0.05,no_rain:0.8760643005371094 
2025-11-26T12:24:53.640558,0.15,
2025-11-26T12:26:29.984132,1.7999999999999998,
2025-11-26T12:26:54.020845,1.0,
2025-11-26T12:27:18.067488,1.6500000000000001,
2025-11-26T12:28:06.168308,0.15,
2025-11-26T12:28:30.206789,2.55,
2025-11-26T12:28:54.257535,0.7000000000000001,
2025-11-26T12:29:18.301822,2.25,
2025-11-26T12:29:42.365130,0.2,
2025-11-26T12:30:06.416822,0.15,
2025-11-26T12:30:30.470931,1.25,no_rain:0.9406389594078064 
2025-11-26T12:30:54.592658,1.4000000000000001,no_rain:0.958993673324585 
2025-11-26T12:31:18.701114,0.5,no_rain:0.7737030982971191 
2025-11-26T12:32:06.913726,0.25,no_rain:0.8877761960029602 
2025-11-26T12:32:31.033864,0.25,no_rain:0.7699577212333679 
2025-11-26T12:32:55.155528,0.2,no_rain:0.9411526918411255 
2025-11-26T12:33:19.268524,2.25,no_rain:0.9108176827430725 
2025-11-26T12:33:43.387673,0.7000000000000001,no_rain:0.8912042379379272 
2025-11-26T12:34:07.507213,2.5,
2025-11-26T12:34:31.596555,0.15,no_rain:0.7523752450942993 
2025-11-26T12:35:19.780934,2.8499999999999996,no_rain:0.9739530682563782 
2025-11-26T12:36:08.010431,1.0,no_rain:0.7101065516471863 
2025-11-26T12:36:32.133409,0.2,
2025-11-26T12:36:56.356477,1.45,no_rain:0.9295598268508911 
2025-11-26T12:37:20.581085,0.15,no_rain:0.849726140499115 
2025-11-26T12:37:44.803679,0.05,no_rain:0.8868532180786133 
2025-11-26T12:38:33.064544,0.5,no_rain:0.9509212374687195 
2025-11-26T12:39:21.218041,0.44999999999999996,no_rain:0.924278974533081 
2025-11-26T12:39:45.415266,1.4000000000000001,no_rain:0.9120262861251831 
2025-11-26T12:40:09.635472,0.05,no_rain:0.9065487384796143 
2025-11-26T12:40:33.883850,1.05,no_rain:0.8222179412841797 
2025-11-26T12:40:58.163891,0.55,no_rain:0.8756017684936523 
2025-11-26T12:41:22.439208,0.6,no_rain:0.937056839466095 
2025-11-26T12:42:10.867881,0.95,no_rain:0.9094018340110779 
2025-11-26T12:42:35.088471,1.05,no_rain:0.9311165809631348 
2025-11-26T12:42:59.302737,0.15,no_rain:0.8907525539398193 
2025-11-26T12:43:23.518409,0.15,no_rain:0.9466784000396729 
2025-11-26T12:43:47.815701,0.05,no_rain:0.8824197053909302 
2025-11-26T12:44:12.078130,0.35000000000000003,no_rain:0.882225513458252 
2025-11-26T12:44:36.323005,0.55,no_rain:0.916292667388916 
2025-11-26T12:45:24.833024,0.7000000000000001,no_rain:0.8980567455291748 
2025-11-26T12:45:49.099827,0.44999999999999996,no_rain:0.9314169883728027 
2025-11-26T12:46:13.366769,0.25,no_rain:0.8550505042076111 
2025-11-26T12:46:37.678929,1.05,no_rain:0.8508509993553162 
2025-11-26T12:47:01.955898,0.35000000000000003,no_rain:0.8578062057495117 
2025-11-26T12:47:26.252926,0.6,no_rain:0.9267751574516296 
2025-11-26T12:47:50.523568,0.05,no_rain:0.8970491290092468 
2025-11-26T12:48:14.789090,2.6500000000000004,no_rain:0.9059149026870728 
2025-11-26T12:48:39.036688,4.050000000000001,no_rain:0.9126241207122803 
2025-11-26T12:49:03.287707,2.5,no_rain:0.9313607811927795 
2025-11-26T12:49:27.547329,0.15,no_rain:0.9725180268287659 
2025-11-26T12:50:16.056664,1.3,no_rain:0.9357947111129761 
2025-11-26T12:50:40.299450,0.15,no_rain:0.9348434209823608 
2025-11-26T12:51:04.556066,0.8,no_rain:0.8969456553459167 
2025-11-26T12:51:28.809337,1.0,no_rain:0.9266971349716187 
2025-11-26T12:51:53.061626,0.2,no_rain:0.9562547206878662 
2025-11-26T12:52:17.313023,0.15,no_rain:0.9658358693122864 
2025-11-26T12:53:54.339028,0.05,no_rain:0.9646674394607544 
2025-11-26T12:56:19.811654,0.2,no_rain:0.9510823488235474 
2025-11-26T12:57:32.663830,0.05,no_rain:0.9438279867172241 
2025-11-26T13:00:46.288262,0.05,no_rain:0.9503899216651917 
2025-11-26T13:03:10.803346,0.35000000000000003,no_rain:0.9654125571250916 
2025-11-26T13:03:34.876845,0.15,no_rain:0.9775918126106262 
2025-11-26T13:03:58.959595,0.8,no_rain:0.9682881832122803 
2025-11-26T13:04:23.030113,0.95,no_rain:0.9511629939079285 
2025-11-26T13:05:11.195257,0.25,no_rain:0.9680426120758057 
2025-11-26T13:05:35.278539,0.05,no_rain:0.9677242040634155 
2025-11-26T13:05:59.353403,0.5,no_rain:0.9278189539909363 
2025-11-26T13:06:47.549764,0.2,no_rain:0.9116010069847107 
2025-11-26T13:07:11.675006,0.8,no_rain:0.8770703077316284 
2025-11-26T13:08:24.002242,1.0,no_rain:0.8771201968193054 
2025-11-26T13:08:48.120634,0.75,no_rain:0.8436897993087769 
2025-11-26T13:09:12.213040,0.6,
2025-11-26T13:10:00.340298,0.35000000000000003,
2025-11-26T13:12:48.693219,0.05,rain:0.7323663830757141 
2025-11-26T13:13:12.748297,0.05,
2025-11-26T13:14:00.866161,0.3,no_rain:0.8648343086242676 
2025-11-26T13:14:24.927213,2.55,no_rain:0.9431222081184387 
2025-11-26T13:14:49.039578,0.8,no_rain:0.9510905146598816 
2025-11-26T13:15:13.174492,0.3,no_rain:0.9330686330795288 
2025-11-26T13:15:37.307420,0.05,no_rain:0.9495940804481506 
2025-11-26T13:16:01.379160,0.05,no_rain:0.9416759014129639 
2025-11-26T13:16:49.568914,0.05,no_rain:0.952480673789978 
2025-11-26T13:17:37.756548,0.05,no_rain:0.9299749135971069 
2025-11-26T13:20:02.302165,1.25,no_rain:0.9443336129188538 
2025-11-26T13:20:26.402589,0.6,no_rain:0.9065598845481873 
2025-11-26T13:20:50.457613,0.25,no_rain:0.7836421728134155 
2025-11-26T13:21:14.494768,0.25,
2025-11-26T13:21:38.554332,0.44999999999999996,
2025-11-26T13:22:02.623889,0.05,no_rain:0.9447736144065857 
2025-11-26T13:22:26.725228,0.3,no_rain:0.7693644165992737 
2025-11-26T13:22:50.829078,0.25,no_rain:0.8769286274909973 
2025-11-26T13:23:14.870369,0.35000000000000003,
2025-11-26T13:24:02.911336,0.6,
2025-11-26T13:24:26.978596,2.3000000000000003,
2025-11-26T13:24:51.046601,1.4000000000000001,
2025-11-26T13:25:15.068696,0.2,no_rain:0.7090489864349365 
2025-11-26T13:25:39.170140,0.15,no_rain:0.9491419792175293 
2025-11-26T13:26:27.342981,0.15,no_rain:0.9659258127212524 
2025-11-26T13:28:03.693722,0.25,no_rain:0.9630112648010254 
2025-11-26T13:29:15.961465,0.15,no_rain:0.9398974180221558 
2025-11-26T13:34:29.418588,0.15,no_rain:0.9412678480148315 
2025-11-26T13:34:53.501899,0.15,no_rain:0.9607400894165039 
2025-11-26T13:35:17.605286,0.05,no_rain:0.9580660462379456 
2025-11-26T13:35:41.705669,0.55,
2025-11-26T13:36:05.744381,0.25,
2025-11-26T13:36:29.799118,1.6500000000000001,no_rain:0.954832136631012 
2025-11-26T13:38:30.182852,0.25,
2025-11-26T13:38:54.242079,0.35000000000000003,no_rain:0.9335322380065918 
2025-11-26T13:40:30.602396,0.05,no_rain:0.986362874507904 
2025-11-26T13:40:54.687127,0.05,no_rain:0.9780920147895813 
2025-11-26T13:41:18.791755,1.2,no_rain:0.9781423211097717 
2025-11-26T13:41:42.885915,0.15,no_rain:0.9854350090026855 
2025-11-26T13:42:06.952934,0.55,
2025-11-26T13:42:31.021827,0.95,no_rain:0.984553337097168 
2025-11-26T13:43:43.359139,0.44999999999999996,no_rain:0.9796104431152344 
2025-11-26T13:44:31.570258,0.25,no_rain:0.9806679487228394 
2025-11-26T13:48:08.298879,0.44999999999999996,no_rain:0.9827077984809875 
2025-11-26T13:48:32.379061,0.15,no_rain:0.9754627346992493 
2025-11-26T13:49:20.522023,0.3,no_rain:0.9822030067443848 
2025-11-26T13:49:44.593251,1.25,no_rain:0.9861994981765747 
2025-11-26T13:50:32.733401,0.3,no_rain:0.9856395721435547 
2025-11-26T13:53:21.260917,0.55,no_rain:0.9815897345542908 
2025-11-26T13:53:45.343894,0.7000000000000001,no_rain:0.9861258864402771 
2025-11-26T13:54:33.504324,0.15,no_rain:0.9799244403839111 
2025-11-26T13:56:09.822599,0.2,no_rain:0.9654592275619507 
2025-11-26T13:56:33.893808,0.8,no_rain:0.9885303378105164 
2025-11-26T13:58:10.233929,0.3,no_rain:0.9858261942863464 
2025-11-26T13:58:34.315001,0.35000000000000003,no_rain:0.9838382005691528 
2025-11-26T13:58:58.400288,0.25,no_rain:0.9881470799446106 
2025-11-26T14:00:58.967574,0.05,no_rain:0.986091673374176 
2025-11-26T14:01:23.078971,1.05,no_rain:0.9824762344360352 
2025-11-26T14:04:11.797658,0.15,no_rain:0.9861944913864136 
2025-11-26T14:05:48.113486,0.55,no_rain:0.9862604737281799 
2025-11-26T14:06:12.302035,0.5,no_rain:0.9867728352546692 
2025-11-26T14:09:49.807712,0.2,no_rain:0.9880580902099609 
2025-11-26T14:10:14.099055,0.05,no_rain:0.9881105422973633 
2025-11-26T14:11:02.563391,0.15,no_rain:0.9875285625457764 
2025-11-26T14:11:26.674268,0.05,no_rain:0.9862518906593323 
2025-11-26T14:13:27.185607,0.5,no_rain:0.9829886555671692 
2025-11-26T14:13:51.273133,0.35000000000000003,no_rain:0.9871389269828796 
2025-11-26T14:15:03.503614,0.05,no_rain:0.986016571521759 
2025-11-26T14:15:27.582576,0.25,no_rain:0.9855814576148987 
2025-11-26T14:16:39.830006,0.05,no_rain:0.987481415271759 
2025-11-26T14:17:03.985531,0.35000000000000003,no_rain:0.9817683696746826 
2025-11-26T14:17:28.251988,0.2,no_rain:0.9857895970344543 
2025-11-26T14:17:52.423502,0.05,no_rain:0.986616849899292 
2025-11-26T14:20:41.161286,0.2,no_rain:0.9771596789360046 
2025-11-26T14:21:05.330655,0.35000000000000003,no_rain:0.9865256547927856 
2025-11-26T14:21:29.412977,0.05,no_rain:0.9835790991783142 
2025-11-26T14:22:17.541115,0.15,no_rain:0.9868227243423462 
2025-11-26T14:23:05.674770,0.05,no_rain:0.9839563965797424 
2025-11-26T14:23:29.745215,0.8500000000000001,no_rain:0.9863309860229492 
2025-11-26T14:24:41.967414,0.15,no_rain:0.985217273235321 
2025-11-26T14:26:18.403061,0.05,no_rain:0.9879398345947266 
2025-11-26T14:30:19.561243,0.05,no_rain:0.98842453956604 
2025-11-26T14:30:43.681411,0.05,no_rain:0.9894567131996155 
2025-11-26T14:31:31.924350,0.05,no_rain:0.9744277596473694 
2025-11-26T14:31:56.045272,0.05,no_rain:0.9872956871986389 
2025-11-26T14:32:44.281910,0.2,no_rain:0.9891425967216492 
2025-11-26T14:37:57.707650,0.2,no_rain:0.9837440848350525 
2025-11-26T14:44:22.865764,0.05,no_rain:0.9885427951812744 
2025-11-26T14:45:59.174593,0.05,no_rain:0.9890881776809692 
2025-11-26T14:46:23.295222,0.44999999999999996,no_rain:0.9865089058876038 
2025-11-26T14:47:35.639769,0.35000000000000003,no_rain:0.9835293292999268 
2025-11-26T14:53:13.251605,0.2,no_rain:0.9843257665634155 
2025-11-26T14:56:26.840635,0.05,no_rain:0.986447811126709 
2025-11-26T14:59:16.373648,0.3,no_rain:0.9820271134376526 
2025-11-26T15:04:30.793603,0.25,no_rain:0.9856312274932861 
2025-11-26T15:04:55.495396,0.2,no_rain:0.9866381883621216 
2025-11-26T15:05:44.004518,0.7000000000000001,no_rain:0.9862499237060547 
2025-11-26T15:06:08.264773,0.15,no_rain:0.9821260571479797 
2025-11-26T15:10:33.909114,0.3,no_rain:0.986232340335846 
2025-11-26T15:10:58.012181,1.2,no_rain:0.9864428043365479 
2025-11-26T15:11:22.116376,0.15,no_rain:0.9872146844863892 
2025-11-26T15:11:46.568937,0.05,no_rain:0.9839003086090088 
2025-11-26T15:12:10.675327,0.25,no_rain:0.9850497841835022 
2025-11-26T15:12:58.894322,0.05,no_rain:0.9777832627296448 
2025-11-26T15:14:11.221849,0.05,no_rain:0.9825277924537659 
2025-11-26T15:14:59.440565,0.05,no_rain:0.9842042326927185 
2025-11-26T15:16:11.764363,0.05,no_rain:0.9855868816375732 
2025-11-26T15:19:24.611272,0.15,no_rain:0.9875725507736206 
2025-11-26T15:20:36.930882,0.25,no_rain:0.9859694242477417 
2025-11-26T15:21:01.041607,0.15,no_rain:0.9874417781829834 
2025-11-26T15:26:14.421999,0.7000000000000001,no_rain:0.9749339818954468 
2025-11-26T15:27:02.608749,0.05,no_rain:0.9836011528968811 
2025-11-26T15:29:27.217709,0.44999999999999996,no_rain:0.9834752082824707 
2025-11-26T15:31:51.863430,0.05,no_rain:0.9873583316802979 
2025-11-26T15:32:15.971556,0.8500000000000001,no_rain:0.9845290780067444 
2025-11-26T15:32:40.065314,0.3,no_rain:0.9876980185508728 
2025-11-26T15:33:04.205098,0.2,no_rain:0.9866140484809875 
2025-11-26T15:35:04.814644,0.6,no_rain:0.9862027168273926 
2025-11-26T15:37:05.268190,0.05,no_rain:0.9849773645401001 
2025-11-26T15:47:31.786061,0.2,no_rain:0.9688730239868164 
2025-11-26T15:49:08.162531,0.05,no_rain:0.9840033650398254 
2025-11-26T15:51:56.846070,0.05,no_rain:0.9875576496124268 
2025-11-26T15:53:57.333711,0.2,no_rain:0.9848254323005676 
2025-11-26T15:54:45.521131,0.3,no_rain:0.9870418310165405 
2025-11-26T15:55:57.804839,0.3,no_rain:0.9881443977355957 
2025-11-26T15:56:21.905709,0.5,no_rain:0.9854739904403687 
2025-11-26T15:56:46.149830,0.05,no_rain:0.9891407489776611 
2025-11-26T15:59:11.086954,0.05,no_rain:0.9901741743087769 
2025-11-26T15:59:35.176796,0.2,no_rain:0.9902434945106506 
2025-11-26T15:59:59.247838,0.15,no_rain:0.9900465607643127 
2025-11-26T16:00:23.333937,0.15,no_rain:0.9898086786270142 
2025-11-26T16:01:35.595393,0.15,no_rain:0.9898209571838379 
2025-11-26T16:02:23.750634,0.25,no_rain:0.9810603857040405 
2025-11-26T16:04:48.299508,0.15,no_rain:0.9837554693222046 
2025-11-26T16:05:12.391122,0.05,no_rain:0.9872095584869385 
2025-11-26T16:05:36.473644,0.05,no_rain:0.987312376499176 
2025-11-26T16:06:24.646070,0.25,no_rain:0.9893695116043091 
2025-11-26T16:06:48.753045,0.44999999999999996,no_rain:0.9896490573883057 
2025-11-26T16:08:49.162946,0.05,no_rain:0.9897980690002441 
2025-11-26T16:14:26.365788,0.2,no_rain:0.989849328994751 
2025-11-26T16:14:50.453873,0.44999999999999996,no_rain:0.989863932132721 
2025-11-26T16:16:02.711888,0.25,no_rain:0.9900954961776733 
2025-11-26T16:16:26.797404,0.25,no_rain:0.9900941252708435 
2025-11-26T16:17:14.975688,0.15,no_rain:0.9890501499176025 
2025-11-26T16:18:03.149520,0.15,no_rain:0.9896525740623474 
2025-11-26T16:22:52.065842,0.15,no_rain:0.9892106056213379 
2025-11-26T16:25:16.549662,0.15,no_rain:0.9892866611480713 
2025-11-26T16:27:41.032222,0.15,no_rain:0.9891871809959412 
2025-11-26T16:29:41.613024,0.05,no_rain:0.9892868995666504 
2025-11-26T16:30:05.702367,0.05,no_rain:0.9897043108940125 
2025-11-26T16:32:54.385440,0.05,no_rain:0.989855170249939 
2025-11-26T16:38:31.493847,0.05,no_rain:0.988927960395813 
2025-11-26T16:39:19.631639,0.05,no_rain:0.989608108997345 
2025-11-26T16:44:57.826360,0.05,no_rain:0.9891660809516907 
2025-11-26T16:45:22.054655,0.05,no_rain:0.9888275861740112 
2025-11-26T16:45:46.277119,0.3,no_rain:0.9886825680732727 
2025-11-26T16:46:10.518146,0.75,no_rain:0.9891284108161926 
